player_id,defender,composure,defending,marking,standing_tackle,sliding_tackle
996,520,72,224,76,74,74
997,522,78,222,76,74,72
998,494,82,206,66,71,69
999,416,72,172,58,57,57
1000,131,61,35,10,12,13
1001,422,78,172,50,64,58
1002,146,32,57,23,19,15
1003,306,78,114,42,48,24
1004,274,78,98,38,33,27
1005,434,78,178,60,63,55
1006,544,76,234,78,81,75
1007,523,69,227,78,76,73
1008,548,70,239,78,81,80
1009,504,70,217,70,73,74
1010,319,73,123,37,45,41
1011,523,65,229,76,78,75
1012,394,80,157,50,59,48
1013,267,75,96,34,38,24
1014,535,75,230,77,76,77
1015,146,44,51,21,17,13
1016,502,74,214,70,72,72
1017,238,62,88,30,25,33
1018,520,78,221,75,74,72
1019,443,77,183,63,68,52
1020,322,72,125,49,40,36
1021,312,80,116,42,36,38
1022,424,72,176,58,61,57
1023,547,75,236,77,82,77
1024,290,70,110,41,35,34
1025,279,77,101,40,38,23
1026,549,75,237,77,79,81
1027,551,75,238,81,82,75
1028,255,83,86,22,35,29
1029,316,70,123,36,52,35
1030,103,25,39,14,13,12
1031,258,80,89,33,37,19
1032,521,69,226,73,77,76
1033,216,84,66,17,28,21
1034,411,81,165,60,60,45
1035,536,80,228,75,77,76
1036,177,61,58,23,21,14
1037,507,77,215,70,73,72
1038,290,76,107,35,39,33
1039,519,75,222,70,77,75
1040,552,78,237,78,82,77
1041,229,81,74,21,30,23
1042,493,75,209,72,68,69
1043,413,75,169,63,57,49
1044,559,79,240,81,82,77
1045,384,78,153,46,59,48
1046,524,72,226,67,80,79
1047,453,81,186,65,63,58
1048,356,82,137,37,48,52
1049,267,71,98,31,33,34
1050,288,74,107,36,37,34
1051,224,70,77,35,20,22
1052,137,61,38,13,13,12
1053,517,73,222,76,73,73
1054,394,74,160,50,56,54
1055,561,73,244,82,77,85
1056,193,77,58,16,24,18
1057,511,73,219,74,75,70
1058,390,70,160,47,58,55
1059,520,72,224,69,75,80
1060,461,77,192,63,68,61
1061,347,73,137,55,32,50
1062,488,66,211,70,73,68
1063,339,73,133,49,44,40
1064,459,87,186,67,62,57
1065,521,79,221,75,77,69
1066,506,64,221,73,76,72
1067,231,73,79,30,26,23
1068,486,80,203,64,70,69
1069,480,76,202,64,70,68
1070,538,68,235,79,80,76
1071,144,58,43,11,17,15
1072,528,62,233,79,79,75
1073,512,70,221,72,74,75
1074,539,75,232,77,77,78
1075,531,75,228,76,77,75
1076,280,70,105,40,32,33
1077,541,73,234,78,80,76
1078,516,72,222,73,76,73
1079,530,82,224,77,76,71
1080,291,81,105,28,41,36
1081,278,86,96,36,41,19
1082,245,73,86,43,24,19
1083,531,75,228,73,77,78
1084,327,67,130,48,50,32
1085,288,76,106,31,40,35
1086,150,56,47,22,13,12
1087,200,76,62,25,24,13
1088,514,78,218,70,80,68
1089,469,83,193,65,66,62
1090,273,73,100,24,42,34
1091,535,77,229,79,80,70
1092,262,82,90,35,34,21
1093,316,70,123,50,39,34
1094,240,72,84,30,39,15
1095,508,74,217,73,73,71
1096,546,70,238,79,80,79
1097,513,73,220,72,75,73
1098,555,77,239,82,80,77
1099,205,83,61,21,21,19
1100,533,71,231,74,78,79
1101,316,74,121,43,42,36
1102,458,68,195,65,64,66
1103,536,72,232,77,79,76
1104,258,80,89,17,43,29
1105,550,78,236,76,79,81
1106,472,76,198,67,72,59
1107,507,77,215,72,71,72
1108,517,79,219,76,73,70
1109,364,72,146,54,42,50
1110,553,69,242,80,80,82
1111,362,80,141,50,45,46
1112,534,80,227,76,74,77
1113,122,50,36,12,11,13
1114,298,68,115,41,40,34
1115,404,82,161,51,57,53
1116,506,74,216,70,74,72
1117,541,65,238,75,80,83
1118,482,60,211,74,69,68
1119,316,80,118,45,35,38
1120,490,60,215,70,74,71
1121,372,78,147,45,51,51
1122,536,66,235,72,80,83
1123,260,74,93,42,30,21
1124,520,52,234,83,76,75
1125,539,75,232,77,78,77
1126,560,78,241,79,82,80
1127,168,64,52,15,18,19
1128,499,67,216,71,74,71
1129,507,77,215,72,73,70
1130,548,72,238,77,80,81
1131,530,62,234,78,80,76
1132,527,71,228,75,77,76
1133,552,76,238,80,82,76
1134,498,74,212,71,73,68
1135,486,80,203,64,74,65
1136,365,71,147,51,41,55
1137,537,73,232,79,77,76
1138,513,61,226,73,78,75
1139,280,80,100,37,35,28
1140,526,72,227,80,74,73
1141,542,70,236,79,81,76
1142,245,79,83,39,23,21
1143,216,70,73,29,19,25
1144,447,69,189,58,66,65
1145,520,72,224,73,76,75
1146,505,69,218,72,74,72
1147,527,77,225,78,76,71
1148,278,74,102,37,35,30
1149,550,68,241,83,80,78
1150,542,78,232,76,78,78
1151,230,72,79,36,19,24
1152,446,78,184,60,63,61
1153,371,71,150,56,47,47
1154,521,79,221,76,75,70
1155,524,74,225,73,77,75
1156,541,67,237,82,80,75
1157,536,80,228,76,78,74
1158,270,74,98,30,36,32
1159,538,80,229,75,78,76
1160,212,74,69,32,19,18
1161,244,76,84,31,29,24
1162,505,75,215,76,70,69
1163,553,71,241,80,82,79
1164,233,75,79,34,22,23
1165,507,65,221,71,77,73
1166,538,74,232,79,76,77
1167,544,74,235,78,82,75
1168,154,52,51,17,18,16
1169,540,80,230,74,81,75
1170,510,72,219,75,70,74
1171,295,69,113,28,48,37
1172,490,72,209,68,69,72
1173,502,66,218,67,75,76
1174,372,74,149,62,50,37
1175,523,65,229,74,78,77
1176,534,80,227,74,76,77
1177,360,76,142,53,55,34
1178,494,72,211,68,75,68
1179,171,59,56,26,17,13
1180,306,62,122,40,46,36
1181,275,83,96,30,32,34
1182,153,53,50,15,17,18
1183,258,70,94,33,31,30
1184,515,65,225,71,77,77
1185,330,68,131,43,45,43
1186,258,76,91,35,30,26
1187,531,73,229,76,77,76
1188,160,66,47,13,17,17
1189,522,72,225,76,75,74
1190,536,70,233,76,80,77
1191,100,18,41,13,15,13
1192,497,69,214,70,72,72
1193,528,74,227,76,76,75
1194,265,69,98,38,32,28
1195,527,75,226,74,77,75
1196,369,67,151,40,59,52
1197,539,71,234,79,81,74
1198,539,73,233,81,77,75
1199,494,84,205,64,73,68
1200,538,72,233,78,77,78
1201,130,56,37,13,12,12
1202,514,80,217,74,73,70
1203,517,69,224,74,78,72
1204,316,80,118,38,46,34
1205,225,67,79,26,29,24
1206,268,82,93,40,29,24
1207,202,78,62,19,22,21
1208,512,64,224,75,75,74
1209,277,69,104,36,35,33
1210,299,81,109,46,42,21
1211,294,80,107,31,46,30
1212,515,75,220,76,76,68
1213,228,74,77,39,22,16
1214,495,67,214,70,73,71
1215,527,69,229,75,79,75
1216,493,63,215,72,71,72
1217,523,65,229,72,78,79
1218,501,65,218,73,74,71
1219,318,66,126,42,40,44
1220,358,78,140,47,49,44
1221,544,70,237,80,79,78
1222,134,54,40,14,12,14
1223,513,75,219,74,76,69
1224,545,65,240,78,82,80
1225,206,66,70,23,27,20
1226,500,72,214,70,72,72
1227,454,70,192,63,67,62
1228,309,81,114,35,42,37
1229,232,70,81,40,26,15
1230,514,68,223,73,73,77
1231,429,79,175,56,60,59
1232,520,68,226,75,76,75
1233,501,59,221,67,78,76
1234,537,81,228,75,78,75
1235,231,67,82,34,22,26
1236,179,63,58,18,24,16
1237,238,68,85,28,30,27
1238,541,65,238,80,80,78
1239,532,76,228,75,79,74
1240,109,31,39,15,11,13
1241,114,52,31,12,9,10
1242,318,74,122,48,38,36
1243,501,71,215,68,67,80
1244,297,75,111,39,38,34
1245,242,80,81,25,33,23
1246,521,73,224,80,70,74
1247,179,61,59,25,18,16
1248,148,62,43,16,13,14
1249,513,61,226,74,77,75
1250,163,57,53,20,18,15
1251,523,67,228,73,77,78
1252,333,81,126,44,42,40
1253,288,70,109,43,37,29
1254,499,67,216,72,71,73
1255,484,62,211,69,75,67
1256,239,71,84,30,32,22
1257,229,71,79,25,32,22
1258,335,69,133,43,50,40
1259,517,59,229,76,77,76
1260,275,77,99,48,30,21
1261,523,73,225,77,76,72
1262,524,80,222,70,78,74
1263,342,76,133,39,39,55
1264,310,76,117,38,41,38
1265,238,78,80,35,24,21
1266,548,78,235,78,80,77
1267,458,72,193,69,63,61
1268,286,76,105,47,28,30
1269,536,76,230,75,78,77
1270,251,67,92,16,32,44
1271,497,73,212,69,71,72
1272,317,69,124,47,40,37
1273,239,73,83,23,32,28
1274,490,68,211,68,72,71
1275,493,75,209,69,72,68
1276,511,65,223,71,76,76
1277,514,74,220,73,76,71
1278,511,71,220,74,78,68
1279,510,68,221,73,74,74
1280,514,68,223,70,78,75
1281,537,69,234,77,79,78
1282,319,79,120,35,42,43
1283,124,38,43,20,11,12
1284,512,64,224,71,77,76
1285,514,78,218,71,77,70
1286,336,82,127,33,48,46
1287,126,54,36,11,11,14
1288,180,74,53,17,19,17
1289,264,78,93,38,30,25
1290,268,76,96,30,41,25
1291,195,67,64,21,21,22
1292,514,74,220,76,72,72
1293,449,77,186,65,65,56
1294,407,75,166,57,57,52
1295,495,75,210,69,71,70
1296,524,82,221,76,77,68
1297,303,73,115,55,30,30
1298,536,68,234,77,79,78
1299,320,72,124,43,43,38
1300,418,70,174,69,59,46
1301,528,72,228,75,76,77
1302,525,73,226,71,79,76
1303,257,75,91,33,33,25
1304,526,74,226,76,76,74
1305,500,72,214,73,72,69
1306,523,61,231,78,78,75
1307,266,82,92,54,24,14
1308,161,59,51,18,19,14
1309,195,77,59,20,24,15
1310,319,75,122,43,43,36
1311,241,75,83,50,15,18
1312,499,77,211,65,73,73
1313,227,71,78,26,28,24
1314,533,75,229,77,78,74
1315,521,79,221,71,75,75
1316,490,64,213,72,73,68
1317,248,70,89,27,36,26
1318,494,68,213,69,72,72
1319,143,31,56,30,13,13
1320,156,68,44,15,11,18
1321,552,82,235,81,80,74
1322,534,68,233,77,78,78
1323,505,65,220,71,79,70
1324,236,72,82,37,29,16
1325,141,59,41,20,10,11
1326,499,77,211,67,75,69
1327,224,76,74,28,25,21
1328,348,72,138,54,51,33
1329,212,68,72,23,22,27
1330,526,64,231,76,77,78
1331,530,76,227,72,78,77
1332,260,72,94,47,30,17
1333,505,75,215,72,73,70
1334,499,67,216,68,72,76
1335,446,74,186,72,61,53
1336,528,68,230,79,76,75
1337,516,76,220,72,76,72
1338,294,76,109,34,39,36
1339,546,74,236,80,79,77
1340,539,73,233,78,79,76
1341,245,75,85,38,26,21
1342,321,75,123,46,44,33
1343,430,78,176,63,62,51
1344,485,81,202,66,70,66
1345,517,63,227,75,79,73
1346,144,56,44,12,19,13
1347,473,83,195,70,65,60
1348,307,77,115,49,39,27
1349,283,71,106,59,27,20
1350,533,75,229,78,75,76
1351,278,76,101,30,37,34
1352,495,59,218,72,75,71
1353,546,84,231,76,78,77
1354,133,57,38,15,12,11
1355,264,68,98,30,43,25
1356,506,80,213,72,72,69
1357,361,69,146,51,46,49
1358,305,73,116,31,41,44
1359,379,73,153,35,63,55
1360,522,82,220,75,73,72
1361,519,71,224,71,77,76
1362,474,80,197,65,70,62
1363,544,78,233,78,79,76
1364,284,80,102,46,32,24
1365,498,78,210,67,70,73
1366,229,79,75,30,29,16
1367,509,59,225,76,73,76
1368,151,57,47,25,11,11
1369,505,69,218,68,76,74
1370,444,68,188,62,64,62
1371,331,75,128,41,52,35
1372,252,80,86,25,30,31
1373,525,79,223,75,75,73
1374,531,75,228,75,77,76
1375,549,77,236,78,80,78
1376,528,66,231,77,80,74
1377,451,79,186,63,62,61
1378,521,77,222,73,75,74
1379,512,68,222,71,75,76
1380,510,72,219,74,73,72
1381,286,70,108,37,36,35
1382,287,67,110,38,45,27
1383,165,61,52,26,14,12
1384,478,76,201,67,67,67
1385,126,54,36,11,13,12
1386,507,67,220,72,77,71
1387,530,68,231,72,79,80
1388,124,66,29,14,7,8
1389,526,80,223,75,74,74
1390,233,69,82,29,31,22
1391,244,62,91,42,24,25
1392,151,63,44,10,16,18
1393,238,78,80,38,19,23
1394,254,72,91,29,35,27
1395,500,76,212,66,74,72
1396,321,69,126,39,48,39
1397,146,30,58,28,18,12
1398,516,58,229,76,78,75
1399,537,79,229,75,78,76
1400,499,79,210,69,72,69
1401,514,70,222,76,80,66
1402,211,71,70,33,19,18
1403,386,74,156,54,53,49
1404,507,67,220,71,79,70
1405,471,77,197,69,66,62
1406,524,68,228,73,77,78
1407,488,70,209,67,72,70
1408,516,72,222,74,76,72
1409,141,61,40,12,16,12
1410,408,74,167,49,61,57
1411,250,76,87,35,37,15
1412,513,75,219,72,75,72
1413,259,71,94,30,45,19
1414,428,78,175,49,65,61
1415,490,64,213,69,75,69
1416,522,72,225,74,77,74
1417,526,74,226,73,78,75
1418,357,77,140,49,44,47
1419,518,74,222,71,75,76
1420,523,75,224,76,76,72
1421,438,82,178,58,64,56
1422,497,75,211,69,73,69
1423,178,60,59,20,15,24
1424,220,70,75,21,30,24
1425,161,65,48,16,19,13
1426,183,53,65,27,21,17
1427,514,68,223,75,72,76
1428,534,66,234,78,79,77
1429,521,73,224,75,76,73
1430,349,75,137,38,54,45
1431,497,69,214,68,73,73
1432,523,67,228,76,78,74
1433,300,72,114,38,37,39
1434,244,78,83,32,28,23
1435,313,73,120,38,41,41
1436,534,80,227,73,78,76
1437,527,61,233,76,80,77
1438,142,58,42,18,12,12
1439,501,79,211,68,70,73
1440,239,73,83,30,28,25
1441,284,68,108,43,28,37
1442,515,59,228,76,76,76
1443,544,74,235,80,79,76
1444,510,72,219,74,76,69
1445,275,73,101,47,27,27
1446,533,71,231,77,78,76
1447,213,73,70,23,25,22
1448,546,78,234,78,78,78
1449,498,70,214,67,77,70
1450,506,64,221,70,76,75
1451,513,75,219,71,75,73
1452,502,68,217,64,76,77
1453,426,62,182,72,58,52
1454,517,75,221,73,74,74
1455,441,79,181,58,63,60
1456,160,58,51,15,18,18
1457,304,74,115,50,35,30
1458,545,73,236,79,78,79
1459,533,77,228,77,79,72
1460,406,72,167,23,73,71
1461,317,61,128,50,43,35
1462,452,72,190,67,71,52
1463,416,80,168,59,58,51
1464,227,79,74,17,29,28
1465,544,74,235,78,78,79
1466,464,72,196,60,67,69
1467,557,73,242,82,81,79
1468,368,72,148,45,58,45
1469,504,66,219,71,75,73
1470,503,71,216,70,74,72
1471,524,74,225,75,78,72
1472,288,76,106,51,29,26
1473,284,72,106,35,39,32
1474,524,68,228,77,76,75
1475,311,75,118,36,43,39
1476,272,74,99,34,31,34
1477,396,68,164,55,49,60
1478,446,70,188,64,64,60
1479,535,71,232,78,78,76
1480,522,74,224,67,81,76
1481,525,75,225,73,77,75
1482,551,75,238,79,78,81
1483,425,77,174,56,60,58
1484,495,77,209,67,73,69
1485,464,74,195,63,65,67
1486,522,60,231,76,79,76
1487,141,57,42,18,14,10
1488,510,64,223,75,75,73
1489,488,78,205,60,75,70
1490,307,69,119,35,40,44
1491,298,74,112,37,39,36
1492,484,68,208,70,69,69
1493,515,75,220,74,74,72
1494,513,65,224,75,75,74
1495,512,80,216,71,73,72
1496,523,75,224,75,76,73
1497,533,75,229,77,75,77
1498,487,67,210,57,76,77
1499,519,59,230,75,77,78
1500,533,67,233,76,82,75
1501,425,71,177,65,59,53
1502,279,59,110,35,40,35
1503,225,69,78,25,28,25
1504,502,66,218,67,79,72
1505,511,73,219,73,73,73
1506,152,58,47,13,17,17
1507,528,84,222,78,74,70
1508,286,74,106,38,36,32
1509,510,68,221,70,77,74
1510,323,67,128,49,45,34
1511,504,74,215,71,71,73
1512,525,69,228,75,79,74
1513,495,75,210,66,71,73
1514,496,70,213,66,73,74
1515,279,79,100,32,36,32
1516,140,58,41,12,14,15
1517,323,73,125,31,47,47
1518,528,76,226,72,78,76
1519,513,55,229,77,78,74
1520,510,74,218,73,74,71
1521,524,70,227,76,77,74
1522,502,64,219,73,74,72
1523,249,75,87,31,36,20
1524,513,59,227,76,77,74
1525,284,70,107,47,38,22
1526,527,71,228,76,77,75
1527,339,73,133,36,57,40
1528,509,71,219,72,73,74
1529,501,79,211,66,77,68
1530,506,76,215,73,75,67
1531,188,80,54,23,12,19
1532,518,72,223,76,73,74
1533,501,63,219,73,74,72
1534,290,68,111,32,40,39
1535,516,72,222,75,76,71
1536,476,76,200,64,70,66
1537,350,78,136,50,46,40
1538,259,77,91,39,25,27
1539,250,76,87,21,33,33
1540,502,64,219,74,73,72
1541,247,73,87,49,21,17
1542,120,24,48,15,13,20
1543,509,67,221,74,73,74
1544,255,65,95,34,33,28
1545,349,69,140,25,60,55
1546,201,71,65,21,24,20
1547,471,63,204,67,69,68
1548,212,68,72,32,25,15
1549,365,71,147,52,48,47
1550,510,66,222,75,74,73
1551,504,70,217,73,73,71
1552,499,75,212,71,72,69
1553,425,67,179,56,71,52
1554,492,74,209,73,69,67
1555,520,72,224,72,78,74
1556,284,74,105,39,39,27
1557,514,70,222,74,75,73
1558,448,74,187,64,64,59
1559,496,64,216,69,74,73
1560,513,67,223,73,76,74
1561,495,57,219,71,75,73
1562,148,64,42,19,12,11
1563,441,75,183,60,61,62
1564,482,74,204,64,72,68
1565,517,77,220,74,74,72
1566,253,63,95,50,20,25
1567,503,73,215,74,70,71
1568,512,68,222,73,75,74
1569,527,71,228,74,78,76
1570,220,72,74,19,31,24
1571,339,75,132,38,47,47
1572,534,74,230,75,81,74
1573,520,68,226,78,77,71
1574,276,62,107,25,46,36
1575,153,65,44,14,15,15
1576,510,66,222,76,72,74
1577,214,68,73,24,26,23
1578,515,71,222,74,75,73
1579,533,65,234,76,78,80
1580,528,76,226,75,75,76
1581,519,75,222,75,74,73
1582,525,85,220,75,69,76
1583,407,75,166,57,52,57
1584,141,49,46,22,11,13
1585,502,74,214,69,73,72
1586,517,77,220,71,74,75
1587,277,71,103,30,40,33
1588,466,76,195,65,70,60
1589,527,75,226,75,77,74
1590,354,70,142,41,52,49
1591,248,74,87,37,27,23
1592,505,65,220,68,78,74
1593,320,74,123,38,46,39
1594,440,64,188,58,68,62
1595,152,66,43,11,19,13
1596,511,65,223,74,75,74
1597,276,84,96,38,30,28
1598,392,70,161,52,56,53
1599,526,68,229,76,76,77
1600,131,57,37,14,11,12
1601,512,66,223,71,79,73
1602,199,71,64,23,20,21
1603,255,73,91,38,30,23
1604,493,59,217,66,76,75
1605,504,66,219,70,76,73
1606,546,80,233,78,78,77
1607,460,68,196,60,72,64
1608,517,67,225,80,72,73
1609,510,72,219,72,74,73
1610,127,67,30,10,10,10
1611,146,60,43,15,14,14
1612,283,69,107,38,35,34
1613,530,72,229,78,77,74
1614,507,67,220,76,74,70
1615,519,77,221,81,73,67
1616,307,67,120,38,48,34
1617,302,72,115,34,45,36
1618,164,68,48,18,12,18
1619,311,71,120,40,44,36
1620,364,70,147,52,48,47
1621,459,75,192,52,70,70
1622,530,72,229,75,78,76
1623,500,68,216,71,74,71
1624,303,79,112,55,33,24
1625,152,62,45,15,15,15
1626,466,70,198,67,67,64
1627,466,74,196,66,71,59
1628,531,65,233,77,76,80
1629,515,65,225,74,75,76
1630,508,66,221,72,76,73
1631,518,70,224,75,74,75
1632,520,70,225,72,76,77
1633,394,70,162,50,55,57
1634,492,60,216,74,73,69
1635,434,74,180,60,62,58
1636,496,76,210,74,72,64
1637,509,59,225,76,76,73
1638,529,65,232,78,78,76
1639,513,69,222,74,75,73
1640,466,68,199,59,73,67
1641,513,75,219,71,75,73
1642,520,72,224,75,74,75
1643,222,70,76,31,23,22
1644,179,65,57,20,14,23
1645,531,75,228,76,75,77
1646,494,72,211,68,72,71
1647,495,61,217,68,77,72
1648,347,61,143,51,53,39
1649,530,74,228,72,80,76
1650,316,70,123,52,39,32
1651,271,67,102,54,25,23
1652,491,73,209,65,73,71
1653,370,72,149,48,52,49
1654,426,80,173,64,56,53
1655,217,65,76,31,23,22
1656,509,69,220,67,77,76
1657,267,85,91,45,21,25
1658,533,71,231,82,74,75
1659,494,70,212,71,70,71
1660,528,72,228,79,77,72
1661,485,55,215,70,72,73
1662,529,71,229,81,76,72
1663,129,53,38,12,14,12
1664,328,76,126,29,48,49
1665,230,82,74,34,25,15
1666,493,69,212,71,71,70
1667,521,75,223,73,75,75
1668,514,64,225,77,76,72
1669,286,70,108,32,37,39
1670,278,74,102,52,26,24
1671,211,73,69,29,22,18
1672,287,69,109,43,38,28
1673,258,74,92,32,32,28
1674,309,73,118,54,34,30
1675,444,68,188,62,62,64
1676,507,83,212,71,73,68
1677,508,68,220,71,76,73
1678,489,75,207,75,68,64
1679,390,76,157,48,58,51
1680,499,65,217,70,73,74
1681,500,70,215,68,78,69
1682,489,71,209,66,74,69
1683,168,64,52,20,21,11
1684,130,32,49,19,18,12
1685,504,70,217,72,72,73
1686,219,67,76,24,25,27
1687,317,71,123,45,35,43
1688,274,76,99,35,34,30
1689,284,68,108,41,35,32
1690,242,74,84,39,23,22
1691,424,72,176,62,58,56
1692,508,68,220,70,76,74
1693,201,63,69,23,23,23
1694,523,75,224,77,74,73
1695,147,57,45,19,15,11
1696,465,83,191,67,66,58
1697,500,68,216,70,73,73
1698,497,65,216,70,76,70
1699,306,74,116,40,40,36
1700,366,78,144,36,59,49
1701,497,67,215,72,73,70
1702,485,75,205,70,69,66
1703,335,71,132,53,46,33
1704,359,77,141,55,48,38
1705,493,69,212,70,71,71
1706,454,74,190,66,64,60
1707,298,74,112,35,42,35
1708,154,58,48,20,11,17
1709,494,68,213,68,74,71
1710,394,66,164,58,57,49
1711,522,72,225,75,76,74
1712,143,55,44,13,18,13
1713,254,62,96,28,37,31
1714,516,64,226,74,77,75
1715,142,52,45,14,17,14
1716,338,74,132,48,44,40
1717,302,72,115,29,48,38
1718,504,70,217,68,75,74
1719,133,57,38,11,13,14
1720,456,72,192,70,66,56
1721,479,73,203,63,76,64
1722,139,51,44,12,20,12
1723,315,71,122,38,50,34
1724,502,66,218,74,76,68
1725,527,65,231,79,77,75
1726,137,55,41,14,14,13
1727,470,80,195,65,68,62
1728,484,68,208,65,70,73
1729,159,61,49,11,20,18
1730,529,67,231,78,77,76
1731,519,75,222,74,75,73
1732,488,64,212,67,73,72
1733,279,69,105,29,44,32
1734,136,52,42,15,13,14
1735,530,72,229,80,76,73
1736,412,74,169,67,54,48
1737,470,74,198,62,65,71
1738,489,79,205,69,69,67
1739,267,75,96,32,25,39
1740,222,72,75,32,28,15
1741,332,70,131,40,43,48
1742,163,57,53,20,15,18
1743,518,68,225,76,72,77
1744,520,76,222,74,75,73
1745,478,78,200,70,70,60
1746,483,65,209,70,70,69
1747,240,72,84,43,21,20
1748,494,76,209,68,73,68
1749,298,74,112,41,38,33
1750,529,69,230,76,80,74
1751,515,67,224,76,75,73
1752,444,76,184,65,60,59
1753,152,66,43,11,19,13
1754,516,68,224,72,76,76
1755,148,56,46,12,19,15
1756,487,75,206,67,74,65
1757,264,72,96,27,40,29
1758,534,74,230,78,76,76
1759,416,80,168,47,64,57
1760,251,75,88,28,35,25
1761,545,79,233,77,79,77
1762,201,73,64,32,15,17
1763,503,59,222,77,74,71
1764,512,66,223,74,76,73
1765,290,70,110,54,31,25
1766,515,67,224,70,76,78
1767,538,72,233,79,78,76
1768,459,77,191,63,63,65
1769,176,78,49,20,14,15
1770,381,75,153,53,53,47
1771,485,79,203,68,71,64
1772,503,75,214,70,73,71
1773,230,68,81,32,29,20
1774,190,68,61,25,15,21
1775,169,45,62,25,16,21
1776,534,70,232,82,77,73
1777,409,75,167,53,61,53
1778,337,77,130,44,46,40
1779,176,66,55,26,14,15
1780,527,73,227,75,77,75
1781,528,74,227,75,77,75
1782,514,68,223,70,78,75
1783,541,73,234,78,76,80
1784,342,78,132,40,38,54
1785,444,66,189,61,65,63
1786,531,71,230,73,77,80
1787,508,80,214,74,72,68
1788,326,82,122,48,46,28
1789,224,80,72,24,21,27
1790,523,75,224,78,74,72
1791,498,72,213,75,74,64
1792,522,72,225,74,80,71
1793,132,32,50,23,14,13
1794,420,70,175,55,58,62
1795,516,62,227,74,76,77
1796,518,70,224,75,77,72
1797,295,73,111,45,37,29
1798,221,75,73,29,23,21
1799,518,68,225,75,77,73
1800,338,64,137,45,49,43
1801,233,73,80,23,31,26
1802,520,78,221,68,78,75
1803,502,78,212,73,70,69
1804,498,66,216,71,73,72
1805,445,71,187,57,66,64
1806,516,70,223,73,76,74
1807,520,64,228,78,76,74
1808,358,66,146,51,54,41
1809,526,70,228,73,80,75
1810,220,72,74,36,20,18
1811,251,75,88,45,21,22
1812,522,70,226,72,79,75
1813,252,74,89,30,32,27
1814,482,70,206,63,72,71
1815,530,74,228,76,78,74
1816,512,68,222,73,76,73
1817,469,67,201,73,66,62
1818,471,73,199,65,69,65
1819,525,73,226,77,75,74
1820,296,82,107,31,37,39
1821,190,60,65,21,23,21
1822,302,72,115,43,40,32
1823,536,78,229,78,77,74
1824,503,67,218,72,74,72
1825,477,73,202,63,68,71
1826,480,70,205,67,70,68
1827,380,78,151,41,61,49
1828,521,65,228,75,76,77
1829,524,78,223,79,72,72
1830,500,62,219,71,75,73
1831,357,77,140,44,46,50
1832,484,66,209,68,72,69
1833,223,59,82,58,13,11
1834,529,71,229,76,74,79
1835,241,69,86,32,29,25
1836,534,78,228,74,78,76
1837,530,74,228,78,76,74
1838,218,66,76,36,17,23
1839,505,81,212,72,70,70
1840,515,61,227,72,78,77
1841,378,72,153,52,55,46
1842,502,74,214,64,76,74
1843,540,86,227,76,76,75
1844,309,69,120,32,46,42
1845,274,60,107,44,32,31
1846,516,64,226,74,78,74
1847,202,74,64,26,20,18
1848,511,57,227,74,78,75
1849,526,72,227,76,76,75
1850,265,61,102,26,48,28
1851,428,66,181,59,64,58
1852,336,82,127,51,39,37
1853,230,68,81,26,27,28
1854,362,78,142,49,49,44
1855,144,60,42,17,12,13
1856,509,79,215,69,76,70
1857,501,65,218,75,71,72
1858,514,68,223,72,76,75
1859,513,75,219,76,75,68
1860,252,74,89,42,24,23
