player_id,best_position,first_position,second_position,third_position,w_f,sm,level_a_w,level_d_w
616,CAM,CAM,ST,CF,5,4,3,2
617,RM,RM,NP,NP,4,4,2,2
618,CB,CB,NP,NP,3,2,2,3
619,GK,GK,NP,NP,3,1,2,2
620,CDM,CDM,CM,NP,3,4,2,2
621,CDM,CB,NP,NP,3,2,1,3
622,CB,CB,NP,NP,3,2,2,3
623,CM,CDM,CM,NP,3,3,2,2
624,CM,CM,CDM,NP,2,4,3,2
625,LB,LB,NP,NP,4,3,3,2
626,CAM,CM,CAM,RM,4,4,3,2
627,CB,CB,NP,NP,3,2,3,2
628,GK,GK,NP,NP,2,1,2,2
629,LM,LM,NP,NP,4,3,2,2
630,GK,GK,NP,NP,2,1,2,2
631,RW,RW,LW,NP,4,4,2,2
632,ST,ST,NP,NP,4,4,2,1
633,RB,RB,LB,NP,4,3,3,2
634,CF,CF,CAM,NP,4,4,3,2
635,CF,ST,NP,NP,4,4,3,2
636,CAM,CM,NP,NP,4,4,3,3
637,LM,CAM,NP,NP,4,4,3,2
638,ST,ST,NP,NP,3,3,3,3
639,CDM,CDM,CM,NP,2,3,2,2
640,LB,LB,NP,NP,3,3,3,3
641,ST,ST,NP,NP,4,4,3,3
642,RM,RM,LM,CAM,4,4,3,1
643,CB,CB,NP,NP,3,2,2,3
644,CDM,CM,CDM,NP,4,3,3,3
645,LW,LW,LM,NP,3,5,2,2
646,LB,LB,NP,NP,3,3,3,1
647,CB,CB,NP,NP,3,2,2,3
648,CB,CB,NP,NP,3,2,2,3
649,CDM,CDM,CM,NP,4,3,2,2
650,ST,ST,NP,NP,4,3,3,1
651,CAM,ST,LW,CAM,4,4,3,1
652,CDM,CDM,CM,NP,3,2,2,2
653,ST,ST,NP,NP,3,3,2,1
654,CDM,CDM,CM,NP,3,3,2,2
655,GK,GK,NP,NP,2,1,2,2
656,ST,ST,NP,NP,3,4,2,1
657,RM,RM,RW,CAM,3,4,3,1
658,CAM,CAM,CM,NP,4,3,2,2
659,LM,LM,LW,NP,4,4,2,2
660,CDM,CDM,CM,NP,4,3,3,3
661,CDM,CM,CDM,RM,3,3,3,3
662,RM,RM,LM,NP,3,4,3,2
663,CB,CB,NP,NP,2,2,3,2
664,CB,CB,NP,NP,3,3,3,2
665,RB,RB,NP,NP,3,3,3,3
666,ST,ST,NP,NP,3,3,2,2
667,LWB,LWB,NP,NP,3,4,2,2
668,ST,ST,NP,NP,4,4,2,1
669,CAM,CAM,RM,NP,3,4,2,2
670,ST,ST,NP,NP,3,3,3,2
671,LM,LM,CAM,NP,4,3,3,2
672,CDM,CDM,CM,NP,3,3,2,3
673,GK,GK,NP,NP,3,1,2,2
674,ST,ST,NP,NP,4,3,2,2
675,GK,GK,NP,NP,3,1,2,2
676,RM,RM,LM,NP,3,4,2,1
677,CB,CB,NP,NP,2,2,2,3
678,CAM,CAM,ST,NP,4,3,3,2
679,LB,LB,LWB,NP,3,3,2,3
680,RB,RB,LB,NP,3,3,2,2
681,CB,CB,NP,NP,3,2,1,3
682,GK,GK,NP,NP,3,1,2,2
683,GK,GK,NP,NP,3,1,2,2
684,CDM,CDM,CM,CB,3,2,1,3
685,GK,GK,NP,NP,3,1,2,2
686,GK,GK,NP,NP,3,1,2,2
687,RM,RM,LM,NP,4,5,3,1
688,CAM,RW,LW,NP,3,4,3,2
689,CM,CM,CDM,NP,3,3,2,2
690,CB,CB,NP,NP,3,2,2,3
691,RB,RB,RM,RWB,3,3,3,2
692,RB,RB,RM,CM,3,4,2,2
693,CF,ST,NP,NP,4,4,3,2
694,CB,CB,LB,NP,3,2,2,2
695,CAM,RW,LW,CAM,3,4,2,2
696,RB,RB,NP,NP,3,3,3,3
697,GK,GK,NP,NP,3,1,2,2
698,GK,GK,NP,NP,2,1,2,2
699,LM,LM,NP,NP,3,3,3,3
700,ST,ST,NP,NP,3,3,2,2
701,LM,LM,NP,NP,4,4,3,1
702,CB,CB,NP,NP,3,2,2,3
703,CAM,LM,NP,NP,4,4,3,2
704,CB,CB,NP,NP,2,2,2,3
705,CDM,CDM,CB,NP,2,3,2,2
706,ST,CAM,ST,LM,4,4,3,1
707,CDM,CDM,CB,LB,3,3,2,3
708,CB,CB,NP,NP,2,3,2,3
709,CAM,LM,CM,RM,3,4,3,2
710,CAM,RM,CAM,NP,3,3,2,2
711,CAM,RW,CAM,NP,3,4,2,1
712,LM,RM,RW,NP,4,3,2,2
713,CAM,CF,RW,NP,4,4,3,3
714,ST,ST,NP,NP,4,3,3,3
715,RM,RM,ST,NP,2,4,3,2
716,CB,CB,NP,NP,3,2,2,2
717,ST,ST,RW,NP,2,4,2,2
718,CB,CB,NP,NP,2,2,2,3
719,GK,GK,NP,NP,3,1,2,2
720,ST,ST,NP,NP,3,4,2,1
721,ST,ST,NP,NP,3,3,2,2
722,RB,RB,RWB,NP,3,3,3,2
723,CAM,CAM,RM,LW,2,4,3,3
724,CAM,CM,RM,CDM,4,4,3,3
725,LW,LW,NP,NP,4,4,3,1
726,ST,ST,NP,NP,3,2,3,3
727,ST,ST,NP,NP,1,2,2,2
728,CM,CM,CAM,NP,3,2,2,2
729,RM,RM,RW,NP,4,3,2,2
730,LW,LW,LM,NP,3,4,3,1
731,RB,RB,RM,CM,3,4,2,2
732,CB,CB,NP,NP,3,2,1,3
733,CB,CB,LB,NP,3,2,2,2
734,RB,RB,LB,NP,3,2,3,3
735,LB,LB,LWB,LM,5,3,3,3
736,RB,RB,NP,NP,3,3,3,2
737,CM,CM,CDM,CAM,3,3,3,2
738,CM,CM,NP,NP,4,4,3,3
739,CM,CM,CDM,NP,4,3,2,2
740,CDM,CDM,CM,NP,4,2,2,3
741,CB,CB,NP,NP,3,2,2,2
742,CM,CM,CDM,NP,3,3,2,2
743,RM,LW,RW,CF,4,4,3,2
744,LB,LB,LWB,NP,3,3,3,3
745,LM,LM,NP,NP,3,4,3,2
746,CB,CB,LB,NP,3,3,2,2
747,GK,GK,NP,NP,3,1,2,2
748,CAM,LM,NP,NP,4,4,3,3
749,ST,ST,LM,NP,4,3,3,2
750,GK,GK,NP,NP,2,1,2,2
751,ST,ST,LW,NP,3,4,3,2
752,RB,RB,RWB,NP,3,3,3,2
753,ST,ST,NP,NP,3,3,2,2
754,LM,LM,NP,NP,3,4,3,3
755,RM,RM,RW,CAM,4,4,3,2
756,LM,LM,NP,NP,3,3,3,2
757,ST,ST,CAM,NP,4,3,2,2
758,CDM,CDM,CM,NP,3,3,2,2
759,CB,CB,NP,NP,3,3,2,2
760,ST,ST,LM,RM,4,3,2,2
761,ST,ST,NP,NP,3,3,3,3
762,GK,GK,NP,NP,3,1,2,2
763,CB,CB,NP,NP,3,2,2,2
764,CB,CB,NP,NP,3,2,2,3
765,RM,RM,NP,NP,3,3,2,3
766,LB,LB,NP,NP,5,3,3,2
767,CB,CB,NP,NP,2,2,2,2
768,LWB,LWB,LW,LB,3,3,2,2
769,CM,CM,CDM,NP,4,4,2,3
770,RB,RB,CB,NP,4,3,2,3
771,RB,RB,RWB,NP,3,3,3,3
772,CDM,CDM,CM,NP,3,3,1,3
773,CB,CDM,CM,NP,3,3,2,3
774,CB,CB,NP,NP,2,2,2,3
775,CM,CM,LM,NP,3,3,3,3
776,CM,CM,CDM,NP,4,3,3,3
777,CAM,CM,NP,NP,3,4,3,2
778,RWB,CDM,CM,LM,3,4,3,3
779,CAM,LW,LM,CAM,3,4,3,2
780,CB,CB,CM,NP,4,2,3,3
781,CB,CB,NP,NP,2,2,3,2
782,RWB,RWB,RW,RB,4,4,3,2
783,LB,LB,LWB,NP,3,3,3,2
784,CDM,CDM,CM,NP,3,3,2,3
785,LM,LM,CF,NP,2,4,2,2
786,ST,ST,NP,NP,4,3,3,3
787,RB,RB,LB,NP,3,3,2,2
788,RM,RM,NP,NP,3,3,3,2
789,LM,LM,ST,NP,4,4,3,2
790,ST,ST,NP,NP,4,3,2,2
791,ST,ST,NP,NP,3,3,3,2
792,CB,CB,NP,NP,4,2,3,2
793,ST,ST,NP,NP,4,3,3,2
794,LB,LB,LM,LWB,2,3,3,2
795,CAM,CAM,NP,NP,4,4,3,2
796,RB,RB,LB,NP,3,2,3,3
797,CB,CB,CM,NP,3,3,2,3
798,CDM,CDM,CM,CAM,3,3,2,2
799,CDM,CDM,CM,NP,3,3,3,2
800,CB,LB,LWB,NP,2,3,3,2
801,ST,ST,NP,NP,3,3,2,3
802,CB,CB,NP,NP,2,2,2,3
803,GK,GK,NP,NP,2,1,2,2
804,CAM,LW,ST,NP,4,3,2,2
805,CAM,LM,LW,NP,4,4,3,2
806,CM,CM,CDM,NP,4,4,2,2
807,RB,RB,LB,NP,4,3,2,2
808,ST,ST,RW,RM,2,4,2,2
809,CB,CB,NP,NP,2,2,2,2
810,CM,CM,CDM,NP,4,4,3,2
811,LM,LM,CAM,NP,4,4,3,2
812,LB,LB,NP,NP,3,3,3,2
813,CAM,LW,RW,CM,3,3,2,2
814,LM,LM,RM,CAM,4,4,2,2
815,CB,CB,NP,NP,3,2,1,2
816,ST,ST,NP,NP,5,4,2,1
817,LB,LB,RB,NP,4,3,3,3
818,ST,ST,NP,NP,4,3,3,1
819,CDM,CDM,NP,NP,3,3,3,3
820,GK,GK,NP,NP,3,1,2,2
821,RWB,LM,RB,LB,4,3,2,2
822,GK,GK,NP,NP,3,1,2,2
823,RWB,RWB,RM,RB,3,3,3,3
824,CB,CDM,CB,NP,2,2,2,3
825,CDM,CDM,CM,NP,4,3,2,3
826,CM,CM,NP,NP,3,4,2,2
827,GK,GK,NP,NP,3,1,2,2
828,CB,CB,NP,NP,2,2,2,2
829,RB,RB,NP,NP,4,3,3,2
830,LW,LW,NP,NP,4,4,2,2
831,LM,LM,RM,NP,4,4,2,2
832,CM,CAM,CM,NP,5,4,3,3
833,CB,CB,NP,NP,3,2,2,3
834,CB,CB,NP,NP,2,2,2,3
835,CB,CB,RB,NP,3,2,2,3
836,CAM,CM,CAM,NP,5,4,2,2
837,RB,RB,RM,NP,3,3,3,2
838,LM,LM,NP,NP,3,4,3,2
839,CM,CM,CDM,NP,3,3,2,3
840,RB,RB,NP,NP,3,3,3,3
841,ST,ST,NP,NP,4,4,3,2
842,CDM,CDM,CM,NP,2,3,2,3
843,CB,CDM,CM,CB,3,2,2,3
844,RW,RW,RM,NP,2,3,2,3
845,CM,CM,NP,NP,3,3,2,3
846,ST,ST,NP,NP,3,4,3,2
847,RB,RB,NP,NP,3,3,3,2
848,CB,CB,NP,NP,3,2,2,3
849,ST,ST,NP,NP,4,3,3,2
850,CAM,CAM,CM,NP,4,4,2,2
851,CB,CB,NP,NP,3,2,2,2
852,LB,LB,NP,NP,3,3,2,2
853,GK,GK,NP,NP,3,1,2,2
854,LWB,LWB,LB,NP,2,3,2,2
855,CB,CB,NP,NP,2,2,2,3
856,ST,ST,NP,NP,3,2,3,2
857,CF,ST,RW,NP,3,4,3,2
858,RB,RB,NP,NP,2,3,3,3
859,CB,CB,NP,NP,3,2,2,3
860,ST,ST,RM,LM,3,4,3,3
861,GK,GK,NP,NP,3,1,2,2
862,RB,RB,RW,NP,3,4,3,2
863,CDM,CDM,NP,NP,3,3,2,2
864,ST,ST,NP,NP,3,2,2,2
865,CAM,CAM,CM,LM,3,4,2,2
866,LM,LM,NP,NP,3,3,3,3
867,LW,LW,ST,RW,4,4,3,3
868,CAM,ST,LW,NP,4,4,3,2
869,CDM,CDM,CM,NP,3,3,2,2
870,CB,CB,NP,NP,3,3,2,2
871,LM,LM,LW,RM,2,3,3,2
872,RB,RB,NP,NP,3,3,2,3
873,GK,GK,NP,NP,2,1,2,2
874,CDM,CDM,CM,NP,3,3,2,2
875,CDM,CDM,CM,NP,3,3,2,2
876,ST,ST,NP,NP,3,3,3,2
877,CAM,LW,LM,ST,4,5,3,2
878,CF,CF,ST,NP,3,3,3,2
879,CF,CF,CM,NP,4,4,3,2
880,RWB,LM,LB,NP,5,4,3,3
881,RM,RM,NP,NP,4,4,2,2
882,LB,LB,CB,LM,3,3,3,2
883,RM,RM,RWB,NP,4,4,2,2
884,CM,CM,CDM,LM,2,4,2,2
885,CB,CB,NP,NP,3,2,2,3
886,LW,LW,RW,NP,3,3,3,1
887,LB,LB,NP,NP,3,3,3,2
888,CB,CB,NP,NP,2,2,2,3
889,CB,CB,NP,NP,3,3,2,3
890,GK,GK,NP,NP,3,1,2,2
891,RB,RB,CB,RWB,3,3,3,2
892,ST,ST,NP,NP,4,3,2,2
893,GK,GK,NP,NP,3,1,2,2
894,CM,CM,CDM,NP,4,4,2,2
895,ST,ST,CAM,CF,3,4,3,1
896,ST,ST,NP,NP,4,4,3,3
897,GK,GK,NP,NP,2,1,2,2
898,ST,ST,NP,NP,3,3,3,1
899,GK,GK,NP,NP,2,1,2,2
900,RB,RB,NP,NP,3,4,3,2
901,CB,CB,NP,NP,2,2,2,3
902,LWB,LB,LM,NP,3,3,3,3
903,GK,GK,NP,NP,2,1,2,2
904,LM,LM,CAM,NP,4,4,3,2
905,LWB,LB,LWB,NP,2,4,3,2
906,ST,ST,CAM,NP,5,4,3,1
907,CDM,CDM,CM,NP,3,2,2,3
908,GK,GK,NP,NP,3,1,2,2
909,CB,CB,NP,NP,3,2,2,3
910,GK,GK,NP,NP,2,1,2,2
911,CDM,CDM,CM,NP,3,3,3,3
912,CM,CM,CAM,NP,3,3,3,2
913,CAM,CF,CAM,LW,5,4,3,1
914,ST,ST,NP,NP,4,3,3,3
915,GK,GK,NP,NP,3,1,2,2
916,CDM,CM,NP,NP,4,3,3,3
917,RM,RM,LWB,NP,4,4,3,3
918,LWB,LB,NP,NP,2,3,2,2
919,CAM,CAM,CM,NP,3,4,2,2
920,GK,GK,NP,NP,2,1,2,2
921,RM,RM,NP,NP,4,3,3,2
922,CDM,CDM,CM,NP,3,2,3,3
923,CM,CM,NP,NP,3,2,2,2
924,CB,CB,NP,NP,3,2,2,3
925,RB,RB,LB,CB,4,3,2,2
926,CM,CM,CDM,CAM,3,3,2,2
927,CDM,CDM,CM,NP,4,2,2,3
928,GK,GK,NP,NP,2,1,2,2
929,CAM,CAM,NP,NP,3,4,2,1
930,RWB,RM,LM,NP,3,3,2,3
931,LM,LM,NP,NP,4,4,3,2
932,LB,LB,LM,RB,3,4,2,1
933,CAM,RM,CM,NP,3,3,3,2
934,GK,GK,NP,NP,3,1,2,2
935,CM,CM,CAM,NP,4,4,3,2
936,RM,RM,CM,NP,3,3,3,2
937,CM,CM,CDM,NP,3,2,2,3
938,CM,CM,CAM,CDM,4,3,3,3
939,CB,CB,NP,NP,3,2,2,2
940,ST,ST,NP,NP,3,3,2,1
941,ST,ST,NP,NP,3,3,2,1
942,RB,RB,RM,NP,3,3,3,2
943,CB,CB,LB,NP,3,2,1,2
944,CB,CB,NP,NP,2,2,1,3
945,ST,ST,CAM,NP,2,4,2,3
946,CDM,CM,CDM,RM,3,3,3,3
947,CDM,CDM,NP,NP,3,3,2,2
948,CAM,CM,NP,NP,4,4,3,2
949,CAM,CAM,CF,NP,5,4,3,2
950,CDM,CB,CDM,NP,4,2,2,3
951,CAM,CF,ST,RW,3,4,3,1
952,ST,ST,NP,NP,3,3,3,2
953,CDM,CDM,NP,NP,3,3,2,2
954,RM,RM,CM,NP,4,3,2,2
955,CAM,CM,CAM,LW,4,4,3,3
956,CB,CB,NP,NP,3,2,2,3
957,GK,GK,NP,NP,3,1,2,2
958,LM,LB,CM,NP,3,4,3,2
959,CB,CB,NP,NP,2,2,2,2
960,CF,ST,CAM,NP,4,3,3,1
961,GK,GK,NP,NP,2,1,2,2
962,RW,LM,ST,NP,4,4,3,1
963,GK,GK,NP,NP,4,1,2,2
964,ST,ST,NP,NP,4,4,3,3
965,ST,ST,NP,NP,4,3,2,1
966,RW,RW,LW,NP,4,5,3,2
967,RW,RW,ST,NP,4,3,3,2
968,CB,CB,NP,NP,4,3,2,3
969,CM,CM,CDM,RB,3,3,2,2
970,RB,RB,NP,NP,3,3,3,2
971,LB,LB,LM,NP,2,4,3,2
972,GK,GK,NP,NP,2,1,2,2
973,GK,GK,NP,NP,1,1,2,2
974,ST,ST,NP,NP,4,3,2,2
975,RM,RM,LM,NP,3,3,3,3
976,CM,CM,CDM,NP,3,3,2,2
977,LM,LM,RM,RB,3,4,2,2
978,ST,ST,NP,NP,4,3,3,2
979,LB,LB,LM,NP,3,3,3,2
980,LB,LB,NP,NP,2,2,2,2
981,CB,CB,NP,NP,4,2,1,3
982,CDM,CDM,CM,NP,3,3,3,3
983,CF,CF,ST,LM,3,4,2,2
984,LB,LB,NP,NP,4,3,3,1
985,CB,CB,NP,NP,3,2,2,3
986,LM,LM,LW,NP,3,4,3,2
987,CDM,CDM,CB,NP,3,3,2,3
988,CAM,CAM,CM,NP,4,4,2,2
989,CAM,CM,NP,NP,5,4,3,3
990,RB,RB,RWB,NP,4,3,3,2
991,CB,CB,NP,NP,2,2,2,3
992,CM,CM,CDM,NP,3,3,2,2
993,ST,ST,NP,NP,4,3,3,1
994,CM,CM,NP,NP,3,4,3,2
995,CB,CB,NP,NP,4,2,2,2
996,RWB,RB,RM,NP,2,3,3,2
997,LB,LB,RB,CB,3,2,2,2
998,CM,CM,RM,CAM,4,4,3,3
999,RM,RM,LM,CM,4,3,2,2
1000,GK,GK,NP,NP,2,1,2,2
1001,LM,RW,CAM,NP,4,3,3,2
1002,GK,GK,NP,NP,3,1,2,2
1003,ST,ST,NP,NP,3,2,3,3
1004,LM,RW,NP,NP,3,4,3,1
1005,RM,RM,LM,NP,4,4,3,3
1006,CB,CDM,CM,NP,3,2,2,3
1007,CDM,CDM,CM,NP,3,3,2,3
1008,CB,CB,RB,NP,2,2,2,2
1009,RB,RB,RM,NP,2,3,3,1
1010,ST,ST,NP,NP,3,4,2,1
1011,CB,CB,NP,NP,3,2,2,3
1012,CAM,CM,CAM,LM,3,4,2,2
1013,LW,LW,CF,ST,4,4,3,2
1014,RWB,RWB,RB,NP,3,3,3,2
1015,GK,GK,NP,NP,3,1,2,2
1016,RM,RB,CM,NP,3,3,3,1
1017,LM,LM,RM,CAM,5,3,3,2
1018,CDM,CM,CDM,NP,3,3,2,3
1019,CAM,RM,NP,NP,4,4,3,3
1020,CAM,RM,NP,NP,3,4,3,2
1021,ST,ST,NP,NP,3,3,3,2
1022,RM,RM,ST,CAM,4,4,3,2
1023,CB,CB,NP,NP,3,2,2,2
1024,RM,RM,ST,NP,4,4,3,3
1025,ST,LW,RW,ST,3,3,2,2
1026,CB,CB,NP,NP,3,2,2,2
1027,CB,CB,NP,NP,2,2,2,3
1028,CAM,RW,LW,NP,3,4,3,2
1029,ST,ST,RM,NP,3,4,2,2
1030,GK,GK,NP,NP,2,1,2,2
1031,ST,ST,CF,NP,4,4,3,2
1032,RB,RB,NP,NP,3,3,2,3
1033,CAM,CAM,CF,NP,5,4,3,2
1034,CM,CM,CDM,CAM,3,3,3,3
1035,CB,CB,CDM,NP,3,2,3,2
1036,GK,GK,NP,NP,3,1,2,2
1037,CM,CM,CDM,NP,4,3,3,3
1038,CAM,RM,ST,NP,5,3,3,2
1039,CDM,CDM,CM,LB,3,3,2,3
1040,CB,CB,RB,NP,4,2,2,2
1041,ST,ST,NP,NP,4,4,2,2
1042,LM,LW,NP,NP,3,4,3,3
1043,CAM,CAM,RM,NP,3,4,3,3
1044,CB,CB,NP,NP,2,2,1,2
1045,CAM,CM,CF,NP,3,4,3,1
1046,LB,LB,NP,NP,3,3,3,2
1047,CAM,CM,LW,NP,4,3,3,2
1048,LM,LM,CF,NP,3,4,3,2
1049,ST,ST,NP,NP,4,3,3,1
1050,CAM,LW,NP,NP,2,4,3,2
1051,ST,ST,LW,LM,3,4,3,1
1052,GK,GK,NP,NP,2,1,2,2
1053,RWB,RWB,RM,NP,3,3,2,2
1054,CAM,LM,CAM,NP,4,4,3,2
1055,CB,CB,NP,NP,3,2,3,3
1056,ST,ST,LW,NP,4,4,3,2
1057,CDM,CDM,CM,NP,3,3,2,3
1058,LM,LM,NP,NP,4,3,3,2
1059,LB,LB,NP,NP,2,4,3,2
1060,CAM,CAM,CM,NP,4,4,2,2
1061,RM,RW,LW,ST,4,3,3,2
1062,CDM,CDM,NP,NP,3,3,3,2
1063,CAM,CAM,CM,NP,4,3,2,2
1064,CAM,CM,CAM,NP,4,4,2,2
1065,CAM,CM,CDM,NP,3,4,2,2
1066,RWB,RWB,NP,NP,3,3,2,2
1067,CAM,LM,NP,NP,3,4,3,2
1068,CM,CM,LM,CAM,3,4,2,1
1069,LM,LM,NP,NP,3,4,3,3
1070,CB,CB,NP,NP,2,2,2,2
1071,GK,GK,NP,NP,1,1,2,2
1072,CB,CB,NP,NP,3,2,2,3
1073,LB,LB,LWB,NP,2,3,3,2
1074,CB,CM,CDM,NP,4,3,3,2
1075,CDM,CM,CDM,NP,4,3,1,3
1076,LM,RM,NP,NP,2,4,3,2
1077,CB,CB,NP,NP,3,2,3,2
1078,CDM,CDM,CM,NP,3,3,2,3
1079,CDM,CM,NP,NP,2,3,2,3
1080,CAM,LM,NP,NP,4,4,3,1
1081,CAM,ST,CAM,NP,4,4,3,2
1082,CAM,LM,RM,NP,4,4,3,2
1083,CB,CB,NP,NP,3,2,2,3
1084,CAM,CAM,LM,CM,3,5,3,2
1085,LW,LW,LM,NP,4,4,3,3
1086,GK,GK,NP,NP,2,1,2,2
1087,ST,ST,NP,NP,4,3,2,2
1088,CM,CM,CDM,NP,3,3,2,2
1089,CM,CAM,CDM,NP,4,4,2,2
1090,CAM,LM,LW,NP,3,4,3,1
1091,CDM,CDM,NP,NP,3,2,2,3
1092,ST,ST,NP,NP,4,3,2,2
1093,RM,RM,LM,CF,4,3,3,3
1094,ST,ST,NP,NP,2,3,3,2
1095,CM,CDM,CM,NP,3,3,2,3
1096,CB,CB,NP,NP,3,2,2,3
1097,LWB,LWB,LB,LM,4,3,3,1
1098,CB,CB,NP,NP,4,3,2,2
1099,ST,ST,CF,CAM,5,3,3,3
1100,LB,LB,CB,NP,3,3,3,2
1101,CAM,CAM,RM,CM,4,4,3,2
1102,RM,CF,ST,LW,3,3,3,2
1103,CB,CDM,CM,NP,3,3,3,3
1104,RM,RM,ST,NP,3,4,2,1
1105,CB,CB,RB,NP,5,3,2,3
1106,CAM,CM,CDM,NP,3,3,3,2
1107,RB,RB,RW,NP,3,3,2,2
1108,CDM,CDM,CM,NP,3,2,2,2
1109,ST,ST,NP,NP,3,4,3,3
1110,CB,CB,NP,NP,2,2,2,2
1111,RM,RM,RW,NP,3,4,2,1
1112,LB,LB,LM,CAM,3,3,3,2
1113,GK,GK,NP,NP,4,1,2,2
1114,ST,ST,NP,NP,4,3,3,2
1115,CAM,RM,CM,CAM,2,4,2,2
1116,CM,CDM,CM,NP,4,3,2,3
1117,CB,RB,NP,NP,2,2,2,3
1118,CDM,CDM,CM,NP,3,2,2,2
1119,CAM,CAM,RM,LM,4,3,3,1
1120,LB,LB,LWB,LM,3,3,3,2
1121,CAM,CAM,CM,NP,4,4,3,1
1122,CB,CB,NP,NP,3,2,2,3
1123,CAM,LW,NP,NP,4,4,3,1
1124,CDM,CDM,NP,NP,3,2,2,2
1125,CDM,CDM,LB,NP,4,3,2,2
1126,CB,CB,NP,NP,3,2,2,3
1127,GK,GK,NP,NP,3,1,2,2
1128,LB,LB,NP,NP,3,3,3,2
1129,CM,CDM,CM,NP,3,3,2,3
1130,CB,CB,NP,NP,3,2,2,2
1131,CB,CB,NP,NP,2,2,3,2
1132,LB,LB,NP,NP,2,3,3,2
1133,CB,CB,NP,NP,3,2,2,3
1134,RM,RM,RWB,RB,4,3,2,2
1135,CM,CM,CAM,NP,3,3,3,3
1136,RM,RM,ST,RW,5,4,3,1
1137,CB,CB,NP,NP,3,2,2,3
1138,CDM,CDM,CM,NP,2,2,2,3
1139,CAM,LW,RW,NP,4,4,3,2
1140,RB,RB,RM,NP,3,3,2,2
1141,CB,CB,NP,NP,3,2,2,2
1142,ST,ST,NP,NP,4,3,3,2
1143,GK,GK,NP,NP,3,1,2,2
1144,RW,RW,RB,RM,4,3,3,3
1145,CDM,CDM,CM,NP,4,3,2,3
1146,RB,RB,NP,NP,3,3,3,2
1147,CDM,CDM,NP,NP,4,3,2,3
1148,CF,RM,RW,NP,2,4,3,2
1149,CB,CB,NP,NP,2,2,2,2
1150,CB,CB,RB,RM,3,3,3,3
1151,ST,ST,NP,NP,4,4,2,2
1152,CM,CM,NP,NP,3,3,1,1
1153,CAM,CAM,RM,CM,4,4,3,3
1154,CM,CM,NP,NP,4,3,3,3
1155,RB,RB,NP,NP,3,3,3,2
1156,CB,CB,NP,NP,3,2,2,3
1157,CDM,CDM,CM,NP,4,3,2,2
1158,RM,LM,ST,RM,4,4,2,2
1159,CDM,CM,CDM,NP,3,3,2,3
1160,ST,ST,NP,NP,3,3,3,2
1161,CAM,RM,ST,LM,3,4,3,1
1162,CM,CM,NP,NP,2,3,2,3
1163,CB,CB,NP,NP,2,2,2,2
1164,ST,ST,NP,NP,4,4,3,2
1165,RB,RB,CDM,NP,3,3,3,2
1166,CB,CB,CDM,NP,3,2,2,3
1167,CDM,CDM,CM,NP,3,3,2,3
1168,GK,GK,NP,NP,3,1,2,2
1169,CDM,CDM,CB,NP,4,3,2,3
1170,RM,RM,LM,NP,4,3,3,2
1171,ST,ST,NP,NP,3,3,3,1
1172,RB,RB,RM,RWB,3,3,3,2
1173,LB,LB,NP,NP,2,3,3,2
1174,LM,LM,RM,CM,5,4,2,2
1175,LB,LB,LWB,CB,2,3,2,2
1176,CDM,CDM,CM,NP,3,3,2,3
1177,RM,RM,LM,RW,4,4,3,2
1178,CM,CM,CDM,NP,4,3,3,3
1179,GK,GK,NP,NP,2,1,2,2
1180,ST,ST,RW,NP,4,3,3,3
1181,ST,ST,NP,NP,4,3,2,2
1182,GK,GK,NP,NP,3,1,2,2
1183,ST,ST,NP,NP,2,3,2,1
1184,RB,RB,RWB,NP,3,3,3,2
1185,CAM,CAM,NP,NP,3,3,3,1
1186,ST,ST,LM,NP,4,4,2,3
1187,CB,CB,NP,NP,2,2,2,3
1188,ST,ST,NP,NP,3,3,2,2
1189,RB,RB,RM,NP,3,3,2,2
1190,CB,CDM,CM,NP,3,2,1,3
1191,GK,GK,NP,NP,2,1,2,2
1192,LB,LB,LM,NP,3,3,3,2
1193,RB,RB,NP,NP,3,3,2,2
1194,LW,LW,NP,NP,3,5,2,2
1195,CB,CB,NP,NP,3,2,3,2
1196,LM,ST,LW,NP,3,4,3,1
1197,CB,CB,NP,NP,4,2,2,2
1198,CDM,CDM,CB,NP,3,2,2,2
1199,CM,CM,CDM,CAM,4,3,3,2
1200,RB,RB,NP,NP,3,3,2,3
1201,GK,GK,NP,NP,3,1,2,2
1202,CM,CDM,NP,NP,3,3,3,3
1203,CDM,CDM,CM,NP,2,3,3,2
1204,CAM,CAM,CF,ST,4,3,3,2
1205,ST,ST,RW,LW,3,3,2,1
1206,ST,ST,NP,NP,4,3,2,2
1207,ST,ST,CAM,NP,4,4,2,1
1208,RWB,RWB,RB,LWB,3,3,3,2
1209,ST,ST,NP,NP,4,4,2,2
1210,ST,ST,NP,NP,4,3,2,3
1211,CAM,ST,CAM,NP,4,4,3,3
1212,CDM,CDM,CM,NP,3,3,3,3
1213,ST,ST,CF,CAM,5,3,2,1
1214,LWB,LB,LWB,NP,3,3,3,3
1215,CB,CDM,CB,NP,3,2,2,3
1216,RB,RB,RWB,NP,3,3,3,2
1217,CB,CB,NP,NP,3,2,2,2
1218,LWB,LB,LWB,NP,2,3,3,2
1219,LM,LM,RM,NP,3,3,2,2
1220,CAM,RM,RW,NP,4,4,2,2
1221,CB,CB,NP,NP,3,2,2,2
1222,GK,GK,NP,NP,2,1,2,2
