player_id,power,shot_power,jumping,stamina,strength,long_shots
997,361,75,86,75,65,60
998,386,81,72,87,68,78
999,325,70,65,76,46,68
1000,240,56,70,38,68,8
1001,364,68,57,90,73,76
1002,242,52,75,35,67,13
1003,379,81,78,68,83,69
1004,287,67,45,75,35,65
1005,368,82,78,68,67,73
1006,375,78,73,65,87,72
1007,386,78,76,84,69,79
1008,345,59,82,72,77,55
1009,370,80,68,85,67,70
1010,380,81,75,68,84,72
1011,345,60,89,63,84,49
1012,342,76,45,63,76,82
1013,352,77,58,69,70,78
1014,345,76,68,66,65,70
1015,262,49,76,44,77,16
1016,329,63,69,81,62,54
1017,375,84,65,85,59,82
1018,376,78,69,85,69,75
1019,310,77,45,62,62,64
1020,349,69,63,79,62,76
1021,369,80,73,75,72,69
1022,368,70,90,78,67,63
1023,341,63,76,55,83,64
1024,342,83,44,75,61,79
1025,404,85,82,75,80,82
1026,316,64,72,64,72,44
1027,307,68,34,77,91,37
1028,351,75,65,75,64,72
1029,372,76,71,77,74,74
1030,224,45,64,31,67,17
1031,368,79,70,71,76,72
1032,372,67,84,89,70,62
1033,343,74,66,75,60,68
1034,374,77,71,81,63,82
1035,339,78,54,67,83,57
1036,260,63,66,45,67,19
1037,354,72,66,78,65,73
1038,368,82,67,70,69,80
1039,363,82,67,76,64,74
1040,328,60,78,75,74,41
1041,383,77,76,75,82,73
1042,348,70,66,73,66,73
1043,365,79,65,82,62,77
1044,271,58,41,63,83,26
1045,352,79,57,74,62,80
1046,368,81,66,75,68,78
1047,307,69,52,75,43,68
1048,371,80,74,74,62,81
1049,390,85,63,78,88,76
1050,342,81,35,77,69,80
1051,372,74,81,75,74,68
1052,228,48,68,35,63,14
1053,368,68,80,81,73,66
1054,284,63,47,63,41,70
1055,362,74,70,72,86,60
1056,374,81,76,70,77,70
1057,395,79,69,87,85,75
1058,376,81,75,69,67,84
1059,329,60,69,77,64,59
1060,360,75,71,78,64,72
1061,387,75,94,88,60,70
1062,346,75,47,90,70,64
1063,342,68,61,85,60,68
1064,326,76,37,78,67,68
1065,392,80,80,75,78,79
1066,323,46,82,84,67,44
1067,332,72,47,74,75,64
1068,344,81,52,68,67,76
1069,349,74,63,91,55,66
1070,313,45,80,67,77,44
1071,224,55,40,35,82,12
1072,276,25,80,71,77,23
1073,376,80,74,80,73,69
1074,427,85,90,86,87,79
1075,393,79,76,81,77,80
1076,350,76,67,73,60,74
1077,325,58,82,79,83,23
1078,373,81,67,78,75,72
1079,375,78,75,86,79,57
1080,315,76,70,67,33,69
1081,379,82,74,70,92,61
1082,352,77,66,68,67,74
1083,317,68,88,70,78,13
1084,277,54,48,73,37,65
1085,347,75,69,70,59,74
1086,260,61,74,39,71,15
1087,396,82,84,69,91,70
1088,381,78,72,79,84,68
1089,321,72,66,53,60,70
1090,347,80,61,68,63,75
1091,354,73,82,83,77,39
1092,372,81,72,66,76,77
1093,337,79,53,86,50,69
1094,363,82,72,64,78,67
1095,330,66,57,72,66,69
1096,279,39,64,61,86,29
1097,377,78,77,71,78,73
1098,321,55,81,52,75,58
1099,384,75,84,83,73,69
1100,350,71,84,68,61,66
1101,332,73,62,67,67,63
1102,332,74,64,72,54,68
1103,388,74,77,89,85,63
1104,371,75,76,70,78,72
1105,342,65,82,76,79,40
1106,364,73,77,77,62,75
1107,369,78,64,88,69,70
1108,376,81,55,82,78,80
1109,400,84,88,70,86,72
1110,318,59,76,68,77,38
1111,362,78,72,74,60,78
1112,336,70,69,84,52,61
1113,231,53,59,31,70,18
1114,413,85,92,76,78,82
1115,367,82,63,68,71,83
1116,361,75,63,74,79,70
1117,333,64,78,76,74,41
1118,370,84,52,89,77,68
1119,355,74,69,67,68,77
1120,323,61,62,93,51,56
1121,305,78,48,49,56,74
1122,328,55,86,74,88,25
1123,314,73,56,68,47,70
1124,350,71,54,82,75,68
1125,349,69,66,78,75,61
1126,338,75,76,56,69,62
1127,269,63,81,39,69,17
1128,347,67,73,81,66,60
1129,361,74,68,79,72,68
1130,310,50,74,69,86,31
1131,324,59,71,75,79,40
1132,349,63,76,77,74,59
1133,301,48,76,68,78,31
1134,382,76,77,82,73,74
1135,382,81,67,90,68,76
1136,341,71,57,79,58,76
1137,305,40,85,69,84,27
1138,363,73,78,74,73,65
1139,361,79,72,70,66,74
1140,296,54,55,78,56,53
1141,333,67,77,74,81,34
1142,386,82,64,83,89,68
1143,285,63,84,45,75,18
1144,348,69,73,82,62,62
1145,389,79,84,81,74,71
1146,305,49,66,83,71,36
1147,375,73,75,88,76,63
1148,333,83,39,52,76,83
1149,327,65,58,79,84,41
1150,402,78,89,94,74,67
1151,394,80,90,75,83,66
1152,377,85,64,76,71,81
1153,357,75,63,82,61,76
1154,387,78,67,93,73,76
1155,364,72,84,74,72,62
1156,321,57,73,80,74,37
1157,332,77,58,65,57,75
1158,374,76,89,75,68,66
1159,352,66,75,78,72,61
1160,371,76,70,72,81,72
1161,351,75,67,69,69,71
1162,382,78,79,86,66,73
1163,276,52,61,61,80,22
1164,359,76,75,75,55,78
1165,360,73,71,76,78,62
1166,334,50,82,80,80,42
1167,354,66,74,79,73,62
1168,255,53,76,40,67,19
1169,358,65,79,76,79,59
1170,351,81,76,69,66,59
1171,363,82,67,71,75,68
1172,357,75,65,77,74,66
1173,375,80,86,76,59,74
1174,343,74,64,76,54,75
1175,374,77,74,78,75,70
1176,365,79,74,78,71,63
1177,354,83,61,70,60,80
1178,375,81,61,78,76,79
1179,239,51,68,37,66,17
1180,379,74,83,82,71,69
1181,347,78,66,50,76,77
1182,234,55,56,42,67,14
1183,390,83,82,63,86,76
1184,352,75,74,78,63,62
1185,350,84,50,67,65,84
1186,380,77,81,76,75,71
1187,335,67,84,63,77,44
1188,372,77,86,69,79,61
1189,366,72,75,78,72,69
1190,359,79,78,54,88,60
1191,226,47,62,29,73,15
1192,341,66,78,78,65,54
1193,310,62,68,74,58,48
1194,350,77,67,70,64,72
1195,365,75,81,67,79,63
1196,390,79,75,91,73,72
1197,299,58,67,62,77,35
1198,366,79,74,73,78,62
1199,377,81,59,81,80,76
1200,328,64,65,69,71,59
1201,246,55,71,39,69,12
1202,365,73,71,88,67,66
1203,370,72,65,85,83,65
1204,336,74,68,70,59,65
1205,398,78,84,81,81,74
1206,372,78,77,71,74,72
1207,384,80,78,78,75,73
1208,318,69,67,78,60,44
1209,394,78,93,82,75,66
1210,371,79,65,80,76,71
1211,337,85,36,68,67,81
1212,360,69,63,87,83,58
1213,365,80,78,67,78,62
1214,367,70,75,85,72,65
1215,353,77,73,63,80,60
1216,307,58,62,76,65,46
1217,296,40,77,67,90,22
1218,307,65,61,78,65,38
1219,362,76,66,90,60,70
1220,337,70,64,69,62,72
1221,273,52,37,71,83,30
1222,233,56,67,30,70,10
1223,334,51,83,86,68,46
1224,356,60,72,73,85,66
1225,366,78,76,65,76,71
1226,348,73,58,84,66,67
1227,382,78,70,84,68,82
1228,331,75,67,49,68,72
1229,384,86,77,74,58,89
1230,334,68,69,72,69,56
1231,376,76,71,84,68,77
1232,359,79,72,75,74,59
1233,317,63,71,60,93,30
1234,295,50,72,61,83,29
1235,351,83,56,73,63,76
1236,381,76,88,80,66,71
1237,316,69,47,72,71,57
1238,350,53,83,89,61,64
1239,306,42,74,67,78,45
1240,225,50,63,32,67,13
1241,259,59,73,37,78,12
1242,322,74,44,72,62,70
1243,357,68,67,85,72,65
1244,364,76,76,83,57,72
1245,370,83,68,70,69,80
1246,377,72,78,89,71,67
1247,238,57,57,40,67,17
1248,241,54,68,42,66,11
1249,300,64,58,68,61,49
1250,235,56,48,43,69,19
1251,299,47,78,73,76,25
1252,322,73,71,46,59,73
1253,344,74,66,71,60,73
1254,397,85,76,77,85,74
1255,356,70,84,73,59,70
1256,345,71,69,72,61,72
1257,344,71,64,73,64,72
1258,355,77,72,68,67,71
1259,329,56,73,78,71,51
1260,384,78,80,76,74,76
1261,372,67,87,74,85,59
1262,371,69,78,88,71,65
1263,358,77,55,78,72,76
1264,352,79,75,54,72,72
1265,370,81,84,60,72,73
1266,329,69,67,75,62,56
1267,370,72,71,88,71,68
1268,352,80,53,78,61,80
1269,314,65,59,76,71,43
1270,319,61,73,52,60,73
1271,358,64,73,89,73,59
1272,353,73,81,68,65,66
1273,322,67,73,64,48,70
1274,369,72,93,89,59,56
1275,374,78,84,74,74,64
1276,347,75,64,76,60,72
1277,374,71,71,79,80,73
1278,409,81,81,91,89,67
1279,333,61,74,78,67,53
1280,333,75,54,75,60,69
1281,316,60,69,67,82,38
1282,336,72,80,67,48,69
1283,224,53,58,34,67,12
1284,346,76,60,77,59,74
1285,354,70,79,75,65,65
1286,349,73,67,68,66,75
1287,221,54,59,25,72,11
1288,381,79,69,76,89,68
1289,404,86,83,69,91,75
1290,369,78,87,68,66,70
1291,365,79,73,65,73,75
1292,343,72,65,72,62,72
1293,367,66,83,90,67,61
1294,344,75,68,67,67,67
1295,357,76,73,71,66,71
1296,355,73,62,81,80,59
1297,368,81,70,70,66,81
1298,337,71,74,62,76,54
1299,352,71,68,83,60,70
1300,339,73,61,78,60,67
1301,343,73,74,71,71,54
1302,344,74,77,59,74,60
1303,372,79,74,69,76,74
1304,320,67,65,60,64,64
1305,387,74,84,87,77,65
1306,300,51,92,52,79,26
1307,375,85,77,66,69,78
1308,241,51,69,38,63,20
1309,384,82,72,73,84,73
1310,350,80,64,67,67,72
1311,301,79,42,49,53,78
1312,384,82,80,79,66,77
1313,366,79,67,73,74,73
1314,361,67,85,71,84,54
1315,363,65,85,73,81,59
1316,346,76,68,74,63,65
1317,309,75,46,53,59,76
1318,353,72,60,87,68,66
1319,266,49,78,40,82,17
1320,370,78,71,72,81,68
1321,311,54,74,62,68,53
1322,274,48,34,73,90,29
1323,356,76,85,75,90,30
1324,394,78,86,81,80,69
1325,225,50,57,39,64,15
1326,329,57,69,91,66,46
1327,370,76,71,79,81,63
1328,344,70,73,77,58,66
1329,391,81,74,77,84,75
1330,332,57,83,68,80,44
1331,355,74,72,72,72,65
1332,362,79,67,63,81,72
1333,376,81,53,94,76,72
1334,309,45,82,69,76,37
1335,358,72,60,90,64,72
1336,344,75,43,76,81,69
1337,377,78,78,80,73,68
1338,373,83,71,75,66,78
1339,354,77,58,75,81,63
1340,294,64,68,51,83,28
1341,339,71,57,74,64,73
1342,333,78,65,61,54,75
1343,328,74,42,69,67,76
1344,343,74,64,74,59,72
1345,327,59,78,61,84,45
1346,240,49,67,35,70,19
1347,381,80,68,86,69,78
1348,329,73,61,57,62,76
1349,380,80,70,76,92,62
1350,283,49,77,54,72,31
1351,328,73,51,76,55,73
1352,307,52,60,75,93,27
1353,342,66,73,72,85,46
1354,226,52,74,31,52,17
1355,269,55,38,73,47,56
1356,371,73,70,78,74,76
1357,366,77,73,74,71,71
1358,305,72,55,66,42,70
1359,329,70,53,73,58,75
1360,356,70,54,92,68,72
1361,352,68,81,78,76,49
1362,340,72,60,79,56,73
1363,304,62,80,55,78,29
1364,367,79,64,67,91,66
1365,331,72,50,86,64,59
1366,354,75,68,78,69,64
1367,297,47,66,78,57,49
1368,211,55,62,44,35,15
1369,352,76,72,75,59,70
1370,313,76,44,82,39,72
1371,344,76,78,65,65,60
1372,332,74,49,72,68,69
1373,340,60,75,83,68,54
1374,325,48,84,61,90,42
1375,323,62,65,60,83,53
1376,386,79,82,85,82,58
1377,379,78,74,90,61,76
1378,317,56,75,78,66,42
1379,330,56,69,78,63,64
1380,397,82,72,90,80,73
1381,393,80,80,75,92,66
1382,381,78,94,78,63,68
1383,246,55,68,39,71,13
1384,361,75,61,84,74,67
1385,239,49,69,29,80,12
1386,344,71,71,84,56,62
1387,293,39,70,70,74,40
1388,241,57,69,23,84,8
1389,357,68,66,91,72,60
1390,365,75,77,65,85,63
1391,354,74,74,70,60,76
1392,265,58,69,42,78,18
1393,330,77,63,66,58,66
1394,348,74,56,70,83,65
1395,359,76,72,67,78,66
1396,357,83,59,68,68,79
1397,240,53,71,28,74,14
1398,318,60,75,67,88,28
1399,357,72,68,79,75,63
1400,305,60,49,76,58,62
1401,315,43,87,66,84,35
1402,363,81,66,70,64,82
1403,354,71,74,79,60,70
1404,376,75,82,79,78,62
1405,307,60,60,76,51,60
1406,353,69,72,86,66,60
1407,379,65,84,94,74,62
1408,337,72,54,69,68,74
1409,195,49,38,44,52,12
1410,390,75,89,82,70,74
1411,392,84,70,75,91,72
1412,359,80,65,74,71,69
1413,358,85,64,53,90,66
1414,343,72,65,71,61,74
1415,385,72,75,89,76,73
1416,345,61,78,78,74,54
1417,338,67,80,64,92,35
1418,367,77,53,88,72,77
1419,350,69,69,88,65,59
1420,361,68,74,78,75,66
1421,383,77,81,82,69,74
1422,345,64,69,77,77,58
1423,234,53,64,33,66,18
1424,371,77,72,76,80,66
1425,236,51,72,34,60,19
1426,244,54,61,35,75,19
1427,326,54,77,80,57,58
1428,304,51,71,73,75,34
1429,341,71,65,75,74,56
1430,358,81,54,76,71,76
1431,318,56,66,76,74,46
1432,358,70,75,74,79,60
1433,334,69,58,76,60,71
1434,382,78,88,77,72,67
1435,330,70,57,70,60,73
1436,325,68,70,73,79,35
1437,369,77,73,71,69,79
1438,211,41,66,31,58,15
1439,338,71,62,78,66,61
1440,390,81,77,76,86,70
1441,328,75,63,66,49,75
1442,331,56,73,80,71,51
1443,363,72,68,68,78,77
1444,336,62,90,76,69,39
1445,325,74,58,65,61,67
1446,345,73,78,69,82,43
1447,368,78,57,75,91,67
1448,353,70,91,61,72,59
1449,350,73,66,71,72,68
1450,354,77,65,68,70,74
1451,346,59,74,84,78,51
1452,307,59,63,70,66,49
1453,371,81,71,89,57,73
1454,316,62,66,74,68,46
1455,344,73,65,70,60,76
1456,230,57,63,24,67,19
1457,332,77,62,59,60,74
1458,330,66,84,53,77,50
1459,366,74,81,68,80,63
1460,304,68,70,53,42,71
1461,356,73,81,72,60,70
1462,309,68,47,68,53,73
1463,296,76,34,73,41,72
1464,375,79,78,73,75,70
1465,280,40,76,55,80,29
1466,368,77,60,85,71,75
1467,300,56,65,77,78,24
1468,350,78,61,77,62,72
1469,334,61,58,88,74,53
1470,406,85,84,78,86,73
1471,382,76,65,90,83,68
1472,371,79,84,73,69,66
1473,379,78,74,73,80,74
1474,333,63,66,70,79,55
1475,329,63,60,83,57,66
1476,358,77,71,69,67,74
1477,359,77,61,82,63,76
1478,360,79,59,74,76,72
1479,314,56,66,72,78,42
1480,356,68,70,73,92,53
1481,306,51,74,53,90,38
1482,372,77,71,79,76,69
1483,355,81,60,77,57,80
1484,325,65,55,77,66,62
1485,388,77,73,90,69,79
1486,322,61,85,69,78,29
1487,239,53,81,33,57,15
1488,378,72,72,92,74,68
1489,339,79,51,69,63,77
1490,343,75,72,65,63,68
1491,325,76,62,67,55,65
1492,367,75,77,87,66,62
1493,369,78,69,87,68,67
1494,371,73,80,82,74,62
1495,326,58,67,76,64,61
1496,291,37,77,69,76,32
1497,294,39,77,79,74,25
1498,379,81,86,82,59,71
1499,326,48,84,77,80,37
1500,325,54,77,62,80,52
1501,312,74,38,68,60,72
1502,316,63,41,82,74,56
1503,329,71,72,67,46,73
1504,360,77,61,77,82,63
1505,337,67,71,73,67,59
1506,217,36,58,31,73,19
1507,350,63,65,75,79,68
1508,364,81,69,64,73,77
1509,339,66,78,68,90,37
1510,349,77,54,68,78,72
1511,317,64,61,77,60,55
1512,292,58,66,53,91,24
1513,321,66,60,84,57,54
1514,358,80,75,71,71,61
1515,325,73,56,74,56,66
1516,231,53,60,38,65,15
1517,276,65,58,54,47,52
1518,353,76,68,68,71,70
1519,277,40,80,53,82,22
1520,330,64,70,80,66,50
1521,343,60,68,76,85,54
1522,380,71,74,89,84,62
1523,359,77,68,73,77,64
1524,352,80,33,75,86,78
1525,388,77,83,77,88,63
1526,365,77,78,79,77,54
1527,348,66,69,77,68,68
1528,359,72,77,80,73,57
1529,345,74,63,67,68,73
1530,349,65,59,78,73,74
1531,336,73,56,70,69,68
1532,356,77,64,76,75,64
1533,324,66,68,79,66,45
1534,395,77,93,77,76,72
1535,380,83,71,70,80,76
1536,323,70,43,69,67,74
1537,334,78,60,60,58,78
1538,392,78,83,73,89,69
1539,393,78,80,76,93,66
1540,305,39,73,86,79,28
1541,351,78,86,54,77,56
1542,221,56,54,28,72,11
1543,364,79,68,78,70,69
1544,341,77,67,75,48,74
1545,346,81,52,68,67,78
1546,355,82,74,56,66,77
1547,320,76,34,66,67,77
1548,311,75,33,61,73,69
1549,346,67,88,78,58,55
1550,337,70,80,63,64,60
1551,374,75,65,78,80,76
1552,386,74,81,92,70,69
1553,339,74,61,68,61,75
1554,368,74,74,79,73,68
1555,346,71,64,76,75,60
1556,362,76,65,78,67,76
1557,361,67,82,77,70,65
1558,336,74,55,76,59,72
1559,381,73,89,88,67,64
1560,328,58,66,75,78,51
1561,326,55,80,70,94,27
1562,253,51,73,33,79,17
1563,347,79,53,69,69,77
1564,332,66,68,72,61,65
1565,359,67,87,72,68,65
1566,332,66,78,66,55,67
1567,270,43,58,68,64,37
1568,330,45,76,72,92,45
1569,318,57,65,69,88,39
1570,357,77,73,74,61,72
1571,351,80,74,66,65,66
1572,383,84,61,86,82,70
1573,319,55,69,79,64,52
1574,330,78,46,64,74,68
1575,227,51,75,30,59,12
1576,355,65,65,86,80,59
1577,386,78,76,79,86,67
1578,354,64,76,85,74,55
1579,336,70,64,71,89,42
1580,349,74,73,69,65,68
1581,347,75,68,73,67,64
1582,357,82,72,60,68,75
1583,352,73,58,80,65,76
1584,231,51,70,32,69,9
1585,327,63,65,76,69,54
1586,335,74,56,69,67,69
1587,384,88,79,70,70,77
1588,380,82,82,66,74,76
1589,394,75,84,82,90,63
1590,339,69,60,80,62,68
1591,373,76,77,73,75,72
1592,377,84,77,69,75,72
1593,325,69,79,68,55,54
1594,342,69,65,67,64,77
1595,217,52,53,31,64,17
1596,373,73,76,86,69,69
1597,352,83,62,62,64,81
1598,324,68,57,67,63,69
1599,299,42,83,64,73,37
1600,243,53,70,37,69,14
1601,305,54,70,73,91,17
1602,367,74,85,74,70,64
1603,359,73,71,69,77,69
1604,399,74,66,91,93,75
1605,318,51,79,78,57,53
1606,313,48,83,66,72,44
1607,380,71,76,88,67,78
1608,334,55,77,82,68,52
1609,360,72,72,91,68,57
1610,242,46,67,41,81,7
1611,216,51,60,34,60,11
1612,388,84,73,75,77,79
1613,334,62,79,78,79,36
1614,326,53,75,72,86,40
1615,327,67,77,52,75,56
1616,370,74,74,77,76,69
1617,381,77,81,75,75,73
1618,242,56,56,42,72,16
1619,360,74,72,80,64,70
1620,349,66,68,80,74,61
1621,341,77,62,64,64,74
1622,336,59,81,75,72,49
1623,373,79,80,79,65,70
1624,344,81,76,50,78,59
1625,189,56,34,21,68,10
1626,354,80,62,78,60,74
1627,349,75,67,74,63,70
1628,291,42,77,67,70,35
1629,317,46,75,74,83,39
1630,342,75,60,78,66,63
1631,332,72,74,77,74,35
1632,344,67,75,82,80,40
1633,390,73,84,83,82,68
1634,324,60,67,76,74,47
1635,353,77,71,72,59,74
1636,346,72,63,71,71,69
1637,324,58,70,78,80,38
1638,272,49,71,59,68,25
1639,361,73,76,70,81,61
1640,355,71,63,75,83,63
1641,375,80,71,77,71,76
1642,320,50,80,83,67,40
1643,371,82,72,68,92,57
1644,371,78,71,73,78,71
1645,348,71,81,68,83,45
1646,343,73,65,86,59,60
1647,368,75,75,76,71,71
1648,346,72,61,90,56,67
1649,398,77,91,86,72,72
1650,348,74,79,72,57,66
1651,388,78,85,74,79,72
1652,336,64,67,85,68,52
1653,336,78,51,62,70,75
1654,299,70,50,49,60,70
1655,334,76,55,61,69,73
1656,351,72,71,74,73,61
1657,353,77,71,49,83,73
1658,303,46,65,56,91,45
1659,354,71,75,74,66,68
1660,356,73,73,71,77,62
1661,322,45,71,80,66,60
1662,293,58,76,33,89,37
1663,229,55,57,37,70,10
1664,348,76,66,74,57,75
1665,315,79,52,34,86,64
1666,350,62,74,89,74,51
1667,300,57,75,62,86,20
1668,314,59,72,67,80,36
1669,316,67,56,62,60,71
1670,340,79,59,68,60,74
1671,357,74,80,71,66,66
1672,371,78,72,73,73,75
1673,332,81,48,63,62,78
1674,314,71,59,58,60,66
1675,308,71,46,66,57,68
1676,350,79,74,50,71,76
1677,288,38,75,75,59,41
1678,362,75,64,90,65,68
1679,276,69,31,73,33,70
1680,317,53,72,78,63,51
1681,366,69,82,72,75,68
1682,347,81,66,80,58,62
1683,215,53,50,30,70,12
1684,241,53,68,25,75,20
1685,317,68,65,71,52,61
1686,336,71,67,68,61,69
1687,322,70,71,51,59,71
1688,360,74,91,74,56,65
1689,358,72,92,63,73,58
1690,294,64,67,63,32,68
1691,346,70,82,71,60,63
1692,334,56,73,91,65,49
1693,247,53,73,43,61,17
1694,326,55,84,77,75,35
1695,236,56,65,34,70,11
1696,366,74,72,80,70,70
1697,360,80,73,64,74,69
1698,337,58,91,74,85,29
1699,326,74,76,70,40,66
1700,383,86,75,64,75,83
1701,377,73,75,79,76,74
1702,370,75,78,78,74,65
1703,347,73,74,70,62,68
1704,331,74,60,70,55,72
1705,310,59,60,76,60,55
1706,355,81,62,72,60,80
1707,306,73,53,68,45,67
1708,233,55,75,27,61,15
1709,308,63,62,69,59,55
1710,358,72,79,72,64,71
1711,341,70,68,78,67,58
1712,207,59,41,29,68,10
1713,316,73,51,67,51,74
1714,300,44,76,72,70,38
1715,235,50,72,36,63,14
1716,317,79,71,55,39,73
1717,379,81,76,75,85,62
1718,353,64,80,89,56,64
1719,232,51,63,30,69,19
1720,376,80,61,90,74,71
1721,360,73,54,74,86,73
1722,240,50,78,30,70,12
1723,348,78,55,78,66,71
1724,386,73,90,81,71,71
1725,319,49,83,75,83,29
1726,241,51,70,41,68,11
1727,318,67,66,72,56,57
1728,306,50,76,78,57,45
1729,248,55,68,37,73,15
1730,293,51,56,74,56,56
1731,356,74,60,86,64,72
1732,364,68,78,86,74,58
1733,323,72,64,55,64,68
1734,252,53,67,45,73,14
1735,305,56,72,61,82,34
1736,352,83,71,61,55,82
1737,371,73,70,83,69,76
1738,382,74,75,92,76,65
1739,354,77,69,73,62,73
1740,356,83,52,69,75,77
1741,309,66,54,77,52,60
1742,251,55,74,32,79,11
1743,344,66,76,77,62,63
1744,375,75,78,73,74,75
1745,371,77,68,86,70,70
1746,362,74,69,77,66,76
1747,362,73,75,77,71,66
1748,331,70,56,78,65,62
1749,376,75,84,74,71,72
1750,293,64,34,69,85,41
1751,354,71,76,70,82,55
1752,368,82,48,90,70,78
1753,215,50,53,31,64,17
1754,320,49,60,68,87,56
1755,220,54,59,32,58,17
1756,307,63,48,81,56,59
1757,364,78,66,69,79,72
1758,334,76,68,43,81,66
1759,359,70,70,78,67,74
1760,327,69,78,68,40,72
1761,331,64,73,67,76,51
1762,374,73,81,71,86,63
1763,378,80,84,62,85,67
1764,324,65,80,65,75,39
1765,307,74,63,77,34,59
1766,341,56,93,84,79,29
1767,310,47,85,72,71,35
1768,367,77,67,79,71,73
1769,349,85,63,61,63,77
1770,338,72,55,81,70,60
1771,336,64,63,85,62,62
1772,375,76,72,80,82,65
1773,361,77,77,69,79,59
1774,387,77,80,72,90,68
1775,239,52,75,41,51,20
1776,301,60,54,62,83,42
1777,301,60,55,66,62,58
1778,385,82,76,71,87,69
1779,246,58,67,41,67,13
1780,345,69,78,66,79,53
1781,326,71,72,67,82,34
1782,350,80,78,52,77,63
1783,291,56,63,80,62,30
1784,338,74,60,77,53,74
1785,371,79,79,77,70,66
1786,315,60,77,69,78,31
1787,346,74,60,74,62,76
1788,370,74,74,77,77,68
1789,339,77,70,53,64,75
1790,327,55,71,83,84,34
1791,358,62,68,93,68,67
1792,312,52,76,64,79,41
1793,241,53,61,39,70,18
1794,309,64,51,76,58,60
1795,327,68,80,53,77,49
1796,367,72,82,81,66,66
1797,375,75,70,81,74,75
1798,340,73,65,69,58,75
1799,294,53,54,69,89,29
1800,346,64,68,83,61,70
1801,335,69,67,69,60,70
1802,365,66,72,71,93,63
1803,384,80,74,88,68,74
1804,320,61,63,72,65,59
1805,361,75,71,68,73,74
1806,288,43,67,77,67,34
1807,368,68,93,76,72,59
1808,336,72,57,82,48,77
1809,293,42,75,73,78,25
1810,349,74,74,67,72,62
1811,384,79,86,78,73,68
1812,348,58,74,76,85,55
1813,329,66,83,70,46,64
1814,379,72,71,87,79,70
1815,316,60,65,69,79,43
1816,398,73,92,83,83,67
1817,375,75,77,92,56,75
1818,365,88,49,77,69,82
1819,320,68,44,71,87,50
1820,355,77,55,68,79,76
1821,252,54,64,43,79,12
1822,333,70,69,61,67,66
1823,299,63,76,50,69,41
1824,379,74,74,79,86,66
1825,350,78,73,66,60,73
1826,317,65,56,78,56,62
1827,360,79,73,75,68,65
1828,308,70,70,34,81,53
1829,343,65,90,62,77,49
1830,309,57,60,72,68,52
1831,325,57,72,70,56,70
1832,355,67,86,82,61,59
1833,396,79,92,79,84,62
1834,342,64,75,81,74,48
1835,374,68,91,75,74,66
1836,332,62,84,76,73,37
1837,277,53,81,43,78,22
1838,366,73,75,72,76,70
1839,370,76,76,74,77,67
1840,276,47,58,74,62,35
1841,379,77,73,85,76,68
1842,370,76,75,82,64,73
1843,372,76,77,83,77,59
1844,362,75,74,76,66,71
1845,312,70,67,63,48,64
1846,340,60,71,74,77,58
1847,346,72,76,66,66,66
1848,312,56,74,69,74,39
1849,346,72,64,75,67,68
1850,370,76,62,79,82,71
1851,350,75,61,86,65,63
1852,323,70,72,65,56,60
1853,351,78,72,77,55,69
1854,349,73,64,66,69,77
1855,236,56,62,39,70,9
1856,375,67,85,84,70,69
1857,343,70,71,82,75,45
1858,363,74,73,80,80,56
1859,352,61,70,92,80,49
1860,340,75,70,56,63,76
1861,380,77,79,70,85,69
1862,329,48,88,82,80,31
1863,377,81,73,64,92,67
1864,362,73,75,84,68,62
1865,233,59,65,26,72,11
1866,293,73,33,67,54,66
1867,362,79,69,76,66,72
1868,381,82,83,68,77,71
1869,350,50,80,90,80,50
1870,320,73,42,76,61,68
1871,364,77,71,80,66,70
1872,303,50,84,62,76,31
1873,242,46,67,41,81,7
1874,219,54,38,36,79,12
1875,360,74,66,77,69,74
1876,283,71,41,54,52,65
1877,275,72,40,67,54,42
1878,340,74,42,75,74,75
1879,276,42,72,63,74,25
1880,377,76,70,79,75,77
1881,360,63,85,90,78,44
1882,346,73,58,73,72,70
1883,362,66,81,89,70,56
1884,316,76,60,65,91,24
1885,372,75,60,83,87,67
1886,386,82,76,70,86,72
1887,350,72,61,80,64,73
1888,337,68,77,73,79,40
1889,369,84,66,73,76,70
1890,334,68,70,76,65,55
1891,201,51,47,30,60,13
1892,387,80,74,73,86,74
1893,366,76,76,79,64,71
1894,357,82,59,72,69,75
1895,351,76,62,67,71,75
1896,310,67,52,60,65,66
1897,365,71,73,81,70,70
1898,356,72,78,78,58,70
1899,324,61,66,72,83,42
1900,351,78,61,67,68,77
1901,226,49,69,28,61,19
1902,342,76,70,73,55,68
1903,379,73,78,83,79,66
1904,341,65,68,81,66,61
1905,383,74,85,67,86,71
1906,366,82,58,70,91,65
1907,371,81,64,77,70,79
1908,281,44,47,72,76,42
1909,316,73,43,75,51,74
1910,353,72,77,66,79,59
1911,327,75,40,78,57,77
1912,292,48,77,64,76,27
1913,347,75,80,48,85,59
1914,303,42,80,74,76,31
1915,305,55,67,66,75,42
1916,321,75,50,64,60,72
1917,318,71,49,66,62,70
1918,372,64,86,88,66,68
1919,376,80,78,67,81,70
1920,352,67,74,67,68,76
