player_id,goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
994,49,11,12,13,7,6
995,63,16,11,11,15,10
996,54,9,13,13,9,10
997,50,12,7,8,13,10
998,38,10,5,8,9,6
999,62,15,11,6,14,16
1000,382,77,75,75,77,78
1001,44,14,5,10,10,5
1002,370,76,72,69,75,78
1003,51,10,9,6,15,11
1004,55,7,12,15,15,6
1005,45,7,6,14,10,8
1006,49,11,11,8,7,12
1007,65,15,14,8,14,14
1008,52,11,6,12,9,14
1009,47,7,11,14,8,7
1010,57,9,11,13,16,8
1011,56,9,11,16,8,12
1012,58,14,15,13,9,7
1013,54,6,10,15,10,13
1014,58,11,12,11,16,8
1015,373,81,75,65,73,79
1016,56,12,7,13,12,12
1017,50,9,7,9,13,12
1018,56,14,9,12,13,8
1019,50,11,10,13,7,9
1020,53,14,8,14,10,7
1021,65,15,13,15,14,8
1022,42,13,6,7,10,6
1023,43,5,12,9,5,12
1024,59,13,11,11,11,13
1025,62,16,8,12,11,15
1026,60,12,15,14,9,10
1027,55,15,8,11,11,10
1028,58,13,6,13,11,15
1029,45,6,8,7,16,8
1030,368,78,78,60,73,79
1031,52,9,11,9,15,8
1032,54,14,6,11,13,10
1033,59,8,15,15,13,8
1034,46,7,8,11,9,11
1035,48,6,13,8,7,14
1036,397,80,76,84,77,80
1037,59,15,15,7,10,12
1038,34,5,6,6,9,8
1039,50,10,9,14,11,6
1040,43,7,10,6,9,11
1041,50,9,8,14,12,7
1042,54,13,8,12,13,8
1043,54,14,10,8,13,9
1044,54,8,9,12,11,14
1045,56,13,12,10,7,14
1046,56,8,14,11,11,12
1047,42,7,7,14,6,8
1048,53,9,15,7,13,9
1049,56,9,7,15,12,13
1050,65,15,16,8,10,16
1051,55,11,7,14,7,16
1052,372,77,75,64,75,81
1053,41,6,12,6,9,8
1054,58,10,7,12,14,15
1055,63,12,14,13,12,12
1056,70,15,13,16,11,15
1057,58,12,16,10,13,7
1058,52,16,7,14,7,8
1059,54,8,12,6,14,14
1060,60,14,9,15,9,13
1061,52,10,8,11,11,12
1062,53,11,15,6,14,7
1063,42,6,6,10,10,10
1064,24,4,6,4,4,6
1065,57,8,16,8,11,14
1066,57,13,13,6,10,15
1067,58,14,7,12,14,11
1068,43,7,10,6,14,6
1069,49,10,12,10,9,8
1070,60,15,16,11,11,7
1071,379,77,76,73,75,78
1072,56,11,13,16,7,9
1073,42,14,8,5,6,9
1074,54,14,8,9,15,8
1075,58,10,14,9,12,13
1076,42,13,7,9,7,6
1077,60,9,11,15,16,9
1078,66,11,8,16,16,15
1079,60,13,13,6,16,12
1080,41,7,10,10,8,6
1081,59,11,15,9,14,10
1082,55,8,9,14,8,16
1083,60,14,13,8,11,14
1084,57,15,13,10,13,6
1085,53,11,12,8,10,12
1086,388,73,72,81,80,82
1087,53,15,12,6,7,13
1088,50,11,11,9,8,11
1089,34,5,4,10,8,7
1090,62,15,8,9,14,16
1091,55,9,13,10,9,14
1092,50,7,9,8,13,13
1093,48,7,6,11,15,9
1094,52,6,12,7,13,14
1095,52,12,11,11,10,8
1096,52,12,9,5,11,15
1097,56,9,14,16,7,10
1098,55,12,7,11,12,13
1099,39,7,7,11,7,7
1100,51,14,7,9,9,12
1101,46,9,9,9,13,6
1102,57,14,16,8,6,13
1103,53,15,8,9,12,9
1104,59,15,12,5,12,15
1105,54,9,9,14,10,12
1106,62,9,13,12,13,15
1107,58,9,15,14,8,12
1108,56,13,5,13,14,11
1109,45,7,13,9,7,9
1110,46,12,8,6,6,14
1111,50,10,8,9,14,9
1112,55,13,13,9,8,12
1113,381,80,73,71,80,77
1114,55,12,14,6,8,15
1115,60,7,16,11,13,13
1116,44,13,9,8,7,7
1117,51,9,15,11,6,10
1118,34,10,7,6,5,6
1119,71,16,15,16,13,11
1120,54,15,7,12,11,9
1121,51,14,9,6,10,12
1122,53,11,8,13,13,8
1123,53,16,7,8,11,11
1124,50,13,9,7,9,12
1125,55,9,10,10,12,14
1126,63,11,12,16,16,8
1127,389,77,76,84,75,77
1128,55,13,8,15,6,13
1129,49,6,13,6,13,11
1130,46,10,7,6,14,9
1131,48,14,15,6,7,6
1132,54,13,6,14,13,8
1133,49,10,13,11,7,8
1134,55,12,10,13,6,14
1135,57,12,6,13,16,10
1136,56,16,6,10,8,16
1137,57,10,15,7,10,15
1138,34,10,7,6,6,5
1139,50,12,6,9,15,8
1140,58,8,16,9,10,15
1141,49,10,6,13,10,10
1142,58,15,12,8,15,8
1143,385,76,72,84,77,76
1144,58,6,14,12,14,12
1145,57,16,14,11,7,9
1146,53,13,14,9,10,7
1147,52,13,11,16,6,6
1148,39,9,5,6,5,14
1149,55,13,16,11,6,9
1150,47,10,10,7,10,10
1151,59,8,11,16,10,14
1152,64,14,11,15,8,16
1153,56,14,7,13,10,12
1154,49,9,16,10,7,7
1155,47,14,7,6,12,8
1156,40,7,7,14,6,6
1157,52,14,12,7,12,7
1158,54,7,13,12,13,9
1159,50,15,8,7,11,9
1160,58,11,14,11,11,11
1161,53,9,7,14,11,12
1162,41,7,8,7,13,6
1163,55,16,8,7,8,16
1164,53,12,9,9,11,12
1165,51,8,12,7,13,11
1166,48,11,7,9,10,11
1167,54,8,10,15,12,9
1168,374,75,73,70,76,80
1169,42,14,7,9,6,6
1170,47,8,7,8,12,12
1171,56,8,12,11,16,9
1172,47,15,7,7,10,8
1173,54,10,14,9,10,11
1174,49,12,7,16,7,7
1175,55,10,9,15,11,10
1176,52,10,12,7,12,11
1177,57,11,12,9,16,9
1178,47,9,8,9,11,10
1179,372,76,74,68,76,78
1180,58,14,14,14,6,10
1181,63,6,15,16,15,11
1182,375,77,76,73,73,76
1183,48,11,6,11,7,13
1184,63,6,13,16,13,15
1185,55,12,8,14,7,14
1186,53,14,13,11,7,8
1187,53,14,12,8,6,13
1188,68,13,14,14,15,12
1189,43,8,10,8,10,7
1190,59,6,14,10,13,16
1191,364,79,73,63,73,76
1192,59,15,10,14,13,7
1193,56,8,14,15,12,7
1194,53,11,13,6,15,8
1195,49,8,12,11,7,11
1196,62,14,9,10,16,13
1197,59,14,10,16,10,9
1198,55,11,8,8,16,12
1199,59,10,16,11,13,9
1200,43,8,7,7,10,11
1201,376,77,72,73,71,83
1202,53,12,13,8,10,10
1203,48,9,11,8,12,8
1204,44,6,10,11,6,11
1205,54,7,16,12,10,9
1206,51,12,9,8,15,7
1207,50,6,6,15,16,7
1208,60,14,7,14,12,13
1209,67,15,13,13,14,12
1210,53,11,7,15,13,7
1211,41,6,7,11,11,6
1212,62,11,10,12,15,14
1213,63,15,9,12,15,12
1214,51,8,12,8,13,10
1215,54,9,12,7,11,15
1216,55,16,7,8,15,9
1217,39,6,6,14,8,5
1218,58,10,15,8,11,14
1219,53,15,7,15,10,6
1220,51,8,14,9,13,7
1221,49,10,6,13,10,10
1222,375,78,72,75,73,77
1223,46,6,13,12,8,7
1224,48,12,8,13,8,7
1225,52,11,11,8,15,7
1226,43,14,6,6,9,8
1227,59,14,8,13,11,13
1228,64,9,16,15,10,14
1229,41,6,11,8,6,10
1230,64,15,14,15,9,11
1231,65,8,15,15,16,11
1232,65,15,6,15,13,16
1233,56,11,15,10,14,6
1234,44,8,7,10,9,10
1235,53,14,7,8,9,15
1236,39,8,6,9,5,11
1237,60,13,10,14,15,8
1238,44,6,10,5,14,9
1239,51,10,13,10,11,7
1240,370,77,72,67,76,78
1241,380,75,69,78,80,78
1242,42,11,10,6,10,5
1243,50,14,11,9,9,7
1244,51,6,10,14,10,11
1245,56,13,12,11,9,11
1246,67,12,9,16,18,12
1247,380,76,74,76,76,78
1248,370,71,76,72,78,73
1249,46,8,11,9,6,12
1250,376,75,76,74,75,76
1251,49,11,16,7,7,8
1252,51,8,6,16,8,13
1253,66,15,12,15,15,9
1254,46,11,13,5,8,9
1255,56,13,10,7,13,13
1256,54,7,12,11,12,12
1257,54,7,12,11,12,12
1258,54,9,9,11,11,14
1259,54,16,8,11,10,9
1260,63,12,12,16,14,9
1261,63,14,15,7,11,16
1262,57,7,12,16,15,7
1263,52,9,8,13,9,13
1264,55,13,13,14,9,6
1265,60,9,10,15,14,12
1266,39,6,7,7,12,7
1267,55,15,15,9,9,7
1268,55,6,9,13,12,15
1269,58,6,14,14,10,14
1270,64,12,16,12,11,13
1271,56,7,14,11,10,14
1272,50,11,7,7,13,12
1273,40,6,9,8,10,7
1274,46,9,5,13,9,10
1275,40,10,6,10,6,8
1276,59,8,9,16,16,10
1277,51,13,7,7,13,11
1278,58,12,12,11,7,16
1279,57,10,12,12,10,13
1280,48,8,11,5,12,12
1281,52,15,7,13,6,11
1282,40,8,11,9,7,5
1283,372,75,73,71,73,80
1284,59,15,16,13,7,8
1285,54,8,13,10,13,10
1286,47,8,6,8,9,16
1287,376,78,73,72,73,80
1288,56,8,13,14,14,7
1289,64,10,11,16,12,15
1290,53,7,12,7,14,13
1291,54,12,13,8,9,12
1292,25,5,5,5,5,5
1293,57,10,9,16,12,10
1294,64,11,15,11,15,12
1295,63,11,16,12,14,10
1296,51,8,12,9,6,16
1297,57,7,16,16,6,12
1298,59,14,7,12,14,12
1299,56,15,12,9,11,9
1300,61,15,9,8,15,14
1301,55,6,11,14,13,11
1302,46,11,11,11,8,5
1303,51,10,7,12,8,14
1304,54,12,11,8,10,13
1305,44,10,8,7,5,14
1306,57,11,8,10,15,13
1307,63,13,13,14,8,15
1308,371,79,72,68,72,80
1309,53,12,12,11,9,9
1310,66,13,14,8,15,16
1311,59,14,15,11,12,7
1312,53,11,12,10,7,13
1313,66,16,9,16,15,10
1314,51,10,9,7,13,12
1315,62,10,15,12,10,15
1316,39,7,10,8,7,7
1317,65,13,15,8,13,16
1318,43,8,11,12,6,6
1319,367,77,72,65,75,78
1320,43,9,12,7,8,7
1321,56,10,12,10,15,9
1322,53,9,16,9,8,11
1323,62,16,15,10,7,14
1324,61,14,15,9,14,9
1325,372,76,76,67,75,78
1326,37,8,5,5,11,8
1327,53,11,8,16,10,8
1328,72,15,15,15,14,13
1329,50,15,7,12,7,9
1330,61,14,11,6,14,16
1331,36,9,7,7,6,7
1332,56,15,9,10,13,9
1333,61,15,10,13,15,8
1334,47,8,12,11,9,7
1335,67,13,14,15,15,10
1336,59,12,11,14,16,6
1337,61,12,12,11,15,11
1338,48,9,11,8,9,11
1339,56,10,13,13,8,12
1340,55,13,7,11,14,10
1341,51,14,8,8,15,6
1342,55,11,7,14,9,14
1343,46,14,12,7,6,7
1344,58,14,13,9,10,12
1345,64,11,11,15,15,12
1346,369,76,71,65,76,81
1347,55,16,8,16,9,6
1348,53,10,15,12,8,8
1349,17,3,3,3,5,3
1350,57,10,13,15,13,6
1351,58,12,15,14,8,9
1352,58,13,10,10,14,11
1353,49,11,8,8,12,10
1354,372,76,75,69,74,78
1355,65,15,11,9,15,15
1356,54,11,8,12,11,12
1357,54,9,8,14,8,15
1358,49,6,12,13,9,9
1359,62,16,13,14,12,7
1360,54,15,10,8,8,13
1361,58,8,14,16,13,7
1362,49,8,14,12,6,9
1363,57,11,8,11,12,15
1364,45,7,11,7,7,13
1365,54,14,6,13,15,6
1366,45,13,8,8,9,7
1367,54,9,8,14,9,14
1368,377,79,75,73,76,74
1369,60,11,14,12,12,11
1370,55,14,10,11,11,9
1371,44,6,7,14,8,9
1372,53,8,6,11,12,16
1373,49,5,11,11,14,8
1374,54,6,10,8,16,14
1375,51,14,8,10,6,13
1376,67,11,15,16,10,15
1377,58,15,9,11,15,8
1378,44,7,13,11,6,7
1379,64,16,15,7,15,11
1380,70,16,13,12,15,14
1381,42,7,10,7,10,8
1382,55,13,7,11,11,13
1383,375,75,73,73,77,77
1384,58,12,15,7,16,8
1385,368,76,72,65,75,80
1386,73,16,12,15,14,16
1387,52,7,10,12,15,8
1388,373,71,77,76,72,77
1389,48,10,10,9,13,6
1390,47,8,8,7,13,11
1391,53,8,7,14,14,10
1392,380,76,77,77,76,74
1393,40,8,11,7,8,6
1394,64,11,14,8,16,15
1395,53,8,7,14,15,9
1396,49,8,12,10,10,9
1397,376,80,74,71,72,79
1398,41,7,7,11,10,6
1399,50,12,6,8,12,12
1400,55,7,15,12,9,12
1401,64,13,11,10,16,14
1402,56,14,10,7,9,16
1403,48,12,10,8,9,9
1404,52,6,7,11,14,14
1405,58,8,12,13,11,14
1406,68,16,15,12,12,13
1407,50,12,8,12,10,8
1408,52,8,9,14,15,6
1409,369,77,71,65,77,79
1410,50,10,6,12,7,15
1411,53,12,13,14,8,6
1412,47,6,14,9,9,9
1413,56,13,6,15,7,15
1414,64,12,9,14,14,15
1415,56,9,13,12,10,12
1416,45,12,13,7,6,7
1417,46,11,6,14,9,6
1418,45,12,7,9,10,7
1419,55,10,12,10,15,8
1420,49,14,6,7,13,9
1421,57,14,9,12,11,11
1422,45,11,6,13,5,10
1423,375,76,75,71,76,77
1424,54,10,9,14,15,6
1425,373,78,73,68,75,79
1426,375,75,73,72,79,76
1427,52,10,8,9,12,13
1428,47,13,12,8,6,8
1429,50,6,11,12,14,7
1430,47,10,12,5,13,7
1431,61,14,14,10,14,9
1432,48,10,12,6,10,10
1433,62,15,12,13,10,12
1434,51,12,14,9,7,9
1435,59,14,11,14,7,13
1436,40,8,9,5,7,11
1437,45,11,7,9,6,12
1438,365,80,75,54,75,81
1439,60,15,13,7,10,15
1440,66,10,16,13,12,15
1441,41,9,7,5,6,14
1442,54,16,8,11,10,9
1443,56,13,7,16,13,7
1444,48,7,6,14,7,14
1445,49,8,12,13,6,10
1446,58,13,7,9,15,14
1447,50,8,9,14,9,10
1448,15,2,3,4,2,4
1449,53,8,12,11,7,15
1450,46,11,11,8,6,10
1451,51,6,14,10,7,14
1452,43,8,8,7,11,9
1453,53,14,7,9,12,11
1454,56,8,9,13,12,14
1455,46,6,6,10,14,10
1456,381,76,79,76,75,75
1457,62,10,12,16,10,14
1458,66,14,10,15,15,12
1459,45,6,10,12,9,8
1460,49,9,6,15,12,7
1461,44,8,9,11,6,10
1462,46,9,15,8,6,8
1463,36,5,12,6,5,8
1464,56,12,8,13,8,15
1465,48,11,8,6,9,14
1466,41,6,8,8,12,7
1467,56,11,7,13,13,12
1468,59,8,14,16,8,13
1469,63,11,10,15,14,13
1470,61,9,8,14,16,14
1471,47,10,12,7,10,8
1472,61,12,15,9,14,11
1473,67,16,16,14,15,6
1474,60,7,15,10,15,13
1475,58,12,15,16,9,6
1476,43,12,5,13,5,8
1477,62,8,14,13,13,14
1478,48,8,11,11,13,5
1479,44,9,6,15,8,6
1480,46,12,11,5,7,11
1481,50,14,12,9,7,8
1482,67,15,13,12,11,16
1483,56,8,13,6,15,14
1484,54,15,9,7,10,13
1485,54,12,9,9,11,13
1486,52,14,8,11,12,7
1487,374,77,77,70,75,75
1488,60,8,12,10,15,15
1489,46,15,6,8,10,7
1490,61,12,16,7,13,13
1491,45,11,8,9,9,8
1492,47,9,7,8,12,11
1493,55,7,15,15,12,6
1494,53,15,8,7,10,13
1495,60,13,15,10,13,9
1496,51,10,8,14,7,12
1497,42,8,11,12,5,6
1498,61,7,15,11,14,14
1499,64,12,14,11,12,15
1500,55,7,16,12,9,11
1501,55,9,11,7,13,15
1502,54,10,10,11,14,9
1503,47,11,6,9,12,9
1504,58,12,11,16,6,13
1505,49,6,11,8,9,15
1506,352,78,74,48,76,76
1507,52,11,13,12,9,7
1508,54,7,15,10,10,12
1509,54,9,14,11,10,10
1510,66,14,16,16,10,10
1511,59,11,14,10,12,12
1512,54,7,12,7,16,12
1513,40,6,6,7,11,10
1514,59,13,8,14,9,15
1515,44,7,13,8,10,6
1516,373,75,73,71,76,78
1517,55,10,11,9,14,11
1518,56,12,11,7,15,11
1519,61,9,13,14,15,10
1520,63,13,15,11,15,9
1521,49,8,7,13,7,14
1522,51,8,8,10,15,10
1523,49,9,9,9,16,6
1524,48,8,15,9,9,7
1525,55,13,13,9,12,8
1526,57,9,15,10,15,8
1527,55,10,12,9,14,10
1528,53,14,8,12,8,11
1529,53,9,13,6,16,9
1530,63,8,14,16,13,12
1531,43,7,10,7,10,9
1532,50,13,13,7,11,6
1533,51,10,10,12,12,7
1534,54,10,13,6,16,9
1535,51,9,10,7,9,16
1536,58,6,15,12,13,12
1537,52,10,9,14,11,8
1538,54,11,9,13,8,13
1539,63,15,12,14,13,9
1540,57,9,14,16,8,10
1541,56,15,6,12,14,9
1542,370,76,69,75,73,77
1543,53,15,6,9,13,10
1544,57,14,9,8,11,15
1545,54,12,14,14,7,7
1546,44,12,11,11,5,5
1547,62,15,12,14,15,6
1548,47,15,9,9,8,6
1549,59,15,13,9,13,9
1550,54,10,9,13,6,16
1551,53,11,12,9,14,7
1552,50,9,9,13,8,11
1553,60,15,11,9,12,13
1554,50,12,6,9,9,14
1555,49,7,7,13,12,10
1556,50,8,10,15,10,7
1557,65,12,12,10,15,16
1558,48,15,7,7,11,8
1559,50,8,7,14,10,11
1560,53,9,13,11,12,8
1561,67,14,16,9,15,13
1562,362,76,67,68,76,75
1563,68,13,12,15,14,14
1564,61,6,15,12,15,13
1565,45,9,13,7,11,5
1566,46,6,6,11,13,10
1567,49,10,7,7,11,14
1568,53,6,10,16,6,15
1569,43,7,8,13,6,9
1570,58,15,15,10,11,7
1571,47,14,8,8,10,7
1572,55,11,7,10,14,13
1573,47,13,9,5,13,7
1574,62,13,15,12,9,13
1575,368,75,72,68,75,78
1576,56,14,7,12,10,13
1577,55,6,12,13,15,9
1578,48,9,11,11,9,8
1579,55,16,6,13,7,13
1580,62,15,10,15,14,8
1581,55,9,12,10,13,11
1582,59,13,10,13,12,11
1583,43,9,6,10,6,12
1584,367,74,72,68,76,77
1585,55,7,8,15,12,13
1586,54,7,6,14,16,11
1587,64,15,11,15,14,9
1588,59,9,10,16,9,15
1589,54,8,6,9,15,16
1590,50,13,6,6,14,11
1591,51,8,13,11,13,6
1592,59,14,8,15,13,9
1593,38,10,6,9,5,8
1594,54,15,15,9,8,7
1595,365,74,71,69,75,76
1596,60,11,10,12,16,11
1597,58,14,12,14,6,12
1598,64,14,15,8,16,11
1599,61,10,15,13,15,8
1600,367,74,72,71,76,74
1601,45,12,8,11,8,6
1602,52,12,8,13,9,10
1603,70,16,11,15,12,16
1604,57,14,11,7,16,9
1605,61,12,13,8,13,15
1606,43,11,6,7,6,13
1607,51,9,16,11,6,9
1608,64,11,10,18,11,14
1609,56,8,8,15,11,14
1610,359,77,76,61,72,73
1611,367,76,72,68,74,77
1612,63,15,10,12,12,14
1613,52,8,8,15,7,14
1614,52,6,14,7,13,12
1615,56,11,9,14,15,7
1616,62,14,15,13,7,13
1617,54,13,13,10,8,10
1618,373,72,72,75,77,77
1619,47,9,10,9,8,11
1620,40,7,7,6,10,10
1621,42,6,7,9,15,5
1622,64,15,10,14,12,13
1623,66,10,15,12,14,15
1624,71,16,12,13,14,16
1625,372,75,71,75,73,78
1626,53,15,14,7,10,7
1627,54,6,15,15,10,8
1628,63,15,11,13,11,13
1629,44,9,14,6,8,7
1630,51,10,9,11,15,6
1631,54,7,8,14,14,11
1632,41,7,11,10,7,6
1633,56,8,9,11,13,15
1634,55,11,15,7,12,10
1635,54,7,10,9,15,13
1636,25,5,5,5,5,5
1637,45,12,6,10,10,7
1638,48,11,5,9,11,12
1639,54,11,9,13,9,12
1640,43,8,6,15,7,7
1641,45,9,15,7,9,5
1642,64,10,15,15,14,10
1643,74,16,14,15,14,15
1644,50,11,11,12,7,9
1645,53,7,15,13,7,11
1646,58,14,13,12,9,10
1647,44,6,7,9,14,8
1648,68,11,16,12,14,15
1649,55,12,12,11,8,12
1650,51,14,9,6,6,16
1651,52,8,8,8,13,15
1652,46,7,14,12,7,6
1653,66,13,14,14,12,13
1654,54,6,10,8,15,15
1655,62,8,14,12,16,12
1656,44,15,7,5,9,8
1657,65,11,16,15,9,14
1658,65,11,15,14,13,12
1659,46,8,8,11,10,9
1660,64,14,12,13,11,14
1661,57,13,11,15,12,6
1662,57,7,16,11,16,7
1663,369,77,69,73,71,79
1664,60,10,14,13,8,15
1665,13,2,2,3,4,2
1666,60,14,12,9,12,13
1667,47,10,14,5,8,10
1668,57,12,8,9,15,13
1669,50,10,13,8,6,13
1670,54,11,11,14,6,12
1671,55,9,15,14,6,11
1672,47,15,11,7,9,5
1673,56,14,7,10,14,11
1674,21,5,3,5,5,3
1675,58,13,16,14,8,7
1676,58,7,11,13,13,14
1677,47,9,8,7,11,12
1678,46,11,11,9,8,7
1679,48,6,5,14,14,9
1680,69,16,16,14,8,15
1681,67,12,13,12,15,15
1682,54,8,9,15,16,6
1683,363,77,73,70,69,74
1684,368,76,70,70,76,76
1685,44,7,6,9,11,11
1686,43,7,11,5,9,11
1687,48,8,8,9,15,8
1688,50,12,14,8,7,9
1689,55,15,13,6,7,14
1690,63,13,9,14,16,11
1691,45,10,12,6,8,9
1692,49,15,8,15,5,6
1693,369,79,71,70,70,79
1694,42,9,10,5,5,13
1695,369,75,73,74,72,75
1696,46,6,8,12,7,13
1697,65,13,7,14,16,15
1698,53,9,16,13,7,8
1699,54,16,15,7,9,7
1700,53,12,11,10,14,6
1701,55,12,11,10,14,8
1702,34,7,5,11,5,6
1703,55,11,11,11,11,11
1704,51,8,14,7,10,12
1705,53,11,10,13,13,6
1706,43,7,7,11,10,8
1707,57,11,12,13,11,10
1708,369,74,71,73,76,75
1709,60,14,14,14,10,8
1710,47,12,7,8,7,13
1711,57,8,13,15,14,7
1712,375,76,74,79,75,71
1713,56,6,11,16,8,15
1714,57,14,12,11,13,7
1715,367,76,74,66,74,77
1716,38,6,6,11,8,7
1717,56,9,13,8,13,13
1718,65,15,16,13,13,8
1719,366,76,72,68,73,77
1720,58,14,7,12,9,16
1721,40,10,10,6,7,7
1722,368,75,71,67,77,78
1723,53,12,10,16,8,7
1724,63,13,12,15,8,15
1725,62,13,13,13,8,15
1726,366,75,68,68,75,80
1727,39,6,11,7,8,7
1728,60,11,6,16,15,12
1729,372,76,74,73,73,76
1730,50,7,7,12,8,16
1731,41,8,11,7,5,10
1732,43,7,8,12,7,9
1733,47,12,6,15,7,7
1734,369,76,74,70,76,73
1735,50,13,13,7,7,10
1736,64,16,16,9,12,11
1737,45,16,6,8,6,9
1738,50,9,13,9,10,9
1739,52,8,10,14,11,9
1740,54,13,9,7,14,11
1741,48,6,7,15,10,10
1742,370,78,67,73,73,79
1743,56,9,11,16,14,6
1744,66,15,12,15,15,9
1745,52,8,10,8,12,14
1746,62,9,12,16,9,16
1747,68,12,15,12,15,14
1748,56,11,12,9,14,10
1749,39,6,8,8,8,9
1750,51,12,12,12,8,7
1751,55,16,14,7,11,7
1752,57,14,15,16,6,6
1753,363,74,71,67,75,76
1754,60,14,15,7,9,15
1755,375,79,69,72,75,80
1756,45,8,5,12,5,15
1757,39,8,7,7,7,10
1758,52,9,10,7,11,15
1759,57,10,15,9,9,14
1760,58,6,13,13,15,11
1761,65,10,15,17,12,11
1762,54,10,15,13,9,7
1763,56,13,10,6,15,12
1764,60,15,13,10,10,12
1765,52,9,8,11,15,9
1766,37,6,5,6,10,10
1767,54,13,9,12,13,7
1768,49,13,9,12,7,8
1769,44,8,9,8,8,11
1770,63,16,15,15,10,7
1771,56,12,15,11,8,10
1772,45,12,12,7,9,5
1773,62,13,11,12,13,13
1774,54,16,7,15,8,8
1775,364,73,70,69,74,78
1776,60,12,12,12,13,11
1777,62,12,15,14,12,9
1778,56,9,13,9,9,16
1779,375,75,72,77,76,75
1780,49,10,7,11,13,8
1781,61,9,13,15,9,15
1782,52,7,8,12,15,10
1783,58,12,12,15,9,10
1784,54,13,16,9,9,7
1785,50,6,12,13,13,6
1786,55,9,9,14,14,9
1787,60,10,14,15,14,7
1788,50,7,6,13,11,13
1789,51,7,7,14,10,13
1790,56,9,14,11,12,10
1791,61,7,16,13,15,10
1792,52,7,13,11,8,13
1793,372,75,65,71,76,85
1794,50,7,8,13,9,13
1795,51,10,8,6,16,11
1796,65,8,11,15,16,15
1797,55,8,10,11,15,11
1798,51,7,9,16,7,12
1799,53,15,13,7,8,10
1800,57,12,14,14,11,6
1801,54,14,10,10,8,12
1802,38,5,11,6,11,5
1803,52,7,16,6,12,11
1804,53,9,6,16,13,9
1805,55,6,15,9,15,10
1806,54,9,11,8,15,11
1807,68,13,13,14,15,13
1808,64,15,16,10,9,14
1809,41,5,7,13,5,11
1810,39,10,7,7,10,5
1811,51,9,10,11,9,12
1812,57,15,11,15,9,7
1813,52,11,13,6,10,12
1814,59,15,13,8,11,12
1815,63,12,14,10,11,16
1816,48,7,9,12,9,11
1817,51,10,8,14,10,9
1818,70,15,16,15,13,11
1819,41,9,5,14,6,7
1820,49,9,8,14,12,6
1821,368,76,74,72,74,72
1822,45,7,8,8,7,15
1823,57,14,7,12,12,12
1824,52,12,8,9,9,14
1825,47,12,8,13,7,7
1826,61,11,10,10,15,15
1827,60,10,15,11,16,8
1828,59,13,15,9,10,12
1829,55,15,12,13,9,6
1830,58,10,7,14,12,15
1831,56,10,14,6,10,16
1832,43,10,11,5,9,8
1833,53,7,16,12,11,7
1834,46,8,9,11,7,11
1835,56,12,13,13,12,6
1836,52,11,13,7,14,7
1837,57,13,10,11,8,15
1838,53,10,7,15,6,15
1839,56,9,14,8,12,13
1840,47,13,9,9,7,9
1841,42,6,12,7,7,10
1842,58,15,6,16,13,8
1843,57,7,7,14,15,14
1844,46,6,11,11,10,8
1845,46,8,10,7,10,11
1846,56,11,14,12,7,12
1847,65,8,14,13,15,15
1848,53,8,15,7,14,9
1849,47,8,9,15,9,6
1850,44,6,8,13,11,6
1851,68,14,16,10,15,13
1852,82,17,14,17,17,17
1853,52,11,13,8,12,8
1854,45,10,5,10,12,8
1855,372,71,75,74,77,75
1856,57,11,15,8,13,10
1857,60,15,12,7,13,13
1858,48,11,7,6,10,14
1859,51,15,9,7,6,14
1860,56,15,7,7,12,15
1861,54,12,9,14,13,6
1862,53,10,12,13,6,12
1863,34,7,7,7,5,8
1864,68,15,15,14,10,14
1865,377,71,78,79,74,75
1866,44,7,15,5,6,11
1867,49,12,6,14,10,7
1868,58,16,10,8,14,10
1869,65,14,12,15,14,10
1870,59,8,13,13,11,14
1871,49,7,10,10,16,6
1872,53,9,8,15,14,7
1873,359,77,76,61,72,73
1874,370,75,74,72,74,75
1875,57,13,7,9,16,12
1876,56,9,16,10,14,7
1877,52,8,15,11,7,11
1878,47,12,11,10,5,9
1879,35,6,8,7,6,8
1880,39,7,7,7,9,9
1881,59,8,15,9,16,11
1882,48,7,11,10,9,11
1883,44,5,5,14,13,7
1884,49,11,8,7,14,9
1885,62,13,16,8,12,13
1886,59,8,15,6,15,15
1887,68,11,13,15,14,15
1888,49,6,9,14,12,8
1889,45,10,13,9,7,6
1890,57,15,10,8,13,11
1891,365,77,72,68,73,75
1892,53,16,10,6,14,7
1893,46,11,14,9,6,6
1894,48,12,8,8,12,8
1895,49,5,11,15,9,9
1896,43,8,12,7,11,5
1897,50,6,9,14,13,8
1898,62,9,12,10,16,15
1899,52,7,10,13,7,15
1900,53,9,13,13,11,7
1901,363,72,75,65,74,77
1902,67,15,12,14,16,10
1903,49,14,6,9,13,7
1904,45,9,9,9,9,9
1905,46,10,11,11,6,8
1906,50,7,16,6,9,12
1907,53,8,8,12,14,11
1908,54,7,10,13,9,15
1909,60,15,6,11,14,14
1910,57,15,10,13,8,11
1911,45,7,8,14,8,8
1912,62,14,11,10,14,13
1913,37,6,8,9,8,6
1914,54,13,9,8,14,10
1915,57,13,10,11,13,10
1916,75,14,16,14,15,16
1917,52,12,11,14,7,8
1918,52,13,12,15,5,7
1919,46,6,8,6,12,14
1920,63,9,13,13,12,16
1921,51,9,11,15,9,7
1922,59,10,14,13,7,15
1923,58,13,16,10,9,10
