player_id,skill,dribbling,curve,fk_accuracy,long_passing,ball_control
996,328,74,67,42,69,76
997,362,69,76,80,68,69
998,346,77,68,47,75,79
999,384,86,77,70,72,79
1000,87,10,9,10,30,28
1001,356,80,74,47,73,82
1002,107,16,25,23,24,19
1003,345,74,75,47,75,74
1004,356,85,70,60,60,81
1005,385,77,79,77,75,77
1006,358,71,66,75,72,74
1007,350,74,72,55,74,75
1008,283,59,57,32,68,67
1009,348,76,69,59,66,78
1010,329,77,64,55,55,78
1011,232,45,37,33,62,55
1012,391,83,79,68,76,85
1013,340,83,45,81,52,79
1014,338,72,69,54,67,76
1015,87,16,15,13,23,20
1016,334,82,67,33,73,79
1017,358,78,70,61,73,76
1018,377,76,67,75,79,80
1019,385,83,72,74,76,80
1020,357,79,69,67,64,78
1021,297,74,48,46,54,75
1022,296,78,46,31,65,76
1023,250,56,48,27,60,59
1024,384,80,80,78,66,80
1025,352,82,77,50,66,77
1026,268,56,48,28,68,68
1027,221,54,29,35,41,62
1028,361,85,73,70,53,80
1029,363,81,75,69,60,78
1030,98,20,12,15,29,22
1031,340,85,71,43,58,83
1032,341,72,70,57,69,73
1033,386,75,86,74,75,76
1034,377,77,75,69,75,81
1035,334,67,50,62,82,73
1036,160,20,33,21,54,32
1037,381,77,77,70,78,79
1038,360,79,70,65,69,77
1039,354,73,72,53,76,80
1040,285,66,40,34,73,72
1041,317,79,67,41,51,79
1042,336,81,74,38,65,78
1043,364,77,79,68,63,77
1044,251,44,40,37,60,70
1045,393,84,80,68,77,84
1046,371,73,76,80,64,78
1047,388,83,80,64,77,84
1048,365,84,77,58,66,80
1049,359,72,69,78,65,75
1050,386,85,84,68,68,81
1051,375,83,78,72,63,79
1052,102,17,15,18,35,17
1053,314,71,67,34,68,74
1054,363,82,75,51,72,83
1055,327,69,60,73,67,58
1056,309,78,54,40,59,78
1057,358,73,72,65,72,76
1058,365,74,76,61,77,77
1059,364,80,66,75,65,78
1060,360,78,73,54,76,79
1061,331,83,62,42,66,78
1062,364,71,70,72,75,76
1063,368,77,69,71,72,79
1064,399,86,81,71,76,85
1065,389,78,76,82,74,79
1066,296,75,54,37,58,72
1067,337,80,70,40,66,81
1068,378,77,75,68,79,79
1069,347,77,61,60,72,77
1070,296,57,49,46,74,70
1071,83,16,13,11,24,19
1072,213,50,23,26,55,59
1073,356,76,79,58,69,74
1074,365,75,68,69,76,77
1075,394,71,80,85,83,75
1076,352,87,71,58,56,80
1077,298,68,57,31,71,71
1078,343,77,58,56,76,76
1079,354,81,65,53,75,80
1080,368,83,79,64,64,78
1081,377,80,70,74,71,82
1082,372,80,76,69,67,80
1083,251,58,38,26,66,63
1084,361,85,67,54,72,83
1085,364,80,67,72,66,79
1086,100,15,16,16,28,25
1087,280,67,42,52,43,76
1088,341,81,59,46,77,78
1089,407,82,78,76,85,86
1090,376,84,78,64,69,81
1091,305,65,47,49,71,73
1092,289,74,42,46,49,78
1093,335,74,72,54,59,76
1094,366,83,74,68,62,79
1095,354,72,66,52,87,77
1096,221,49,29,23,59,61
1097,374,78,84,63,71,78
1098,310,64,54,48,72,72
1099,320,79,56,34,73,78
1100,366,76,77,70,69,74
1101,390,84,75,72,73,86
1102,357,79,74,66,59,79
1103,292,68,39,47,65,73
1104,381,74,82,75,72,78
1105,292,65,54,38,66,69
1106,386,76,75,79,74,82
1107,338,78,70,44,72,74
1108,367,70,66,70,79,82
1109,324,76,71,56,45,76
1110,301,53,67,46,70,65
1111,373,79,75,67,72,80
1112,382,76,84,77,72,73
1113,96,17,10,14,30,25
1114,348,73,76,76,51,72
1115,400,83,81,77,77,82
1116,386,76,75,75,81,79
1117,284,65,54,34,64,67
1118,266,45,33,39,75,74
1119,400,82,84,80,74,80
1120,343,78,69,57,64,75
1121,382,78,79,69,74,82
1122,219,53,34,13,61,58
1123,368,83,73,69,64,79
1124,325,56,60,60,76,73
1125,354,74,65,65,72,78
1126,303,58,41,70,68,66
1127,171,22,25,38,54,32
1128,323,78,65,47,60,73
1129,371,75,72,67,80,77
1130,242,50,32,34,63,63
1131,267,63,48,30,62,64
1132,349,76,69,61,69,74
1133,264,67,31,22,72,72
1134,377,75,78,78,70,76
1135,334,73,61,44,75,81
1136,382,79,78,77,71,77
1137,216,50,29,16,57,64
1138,325,65,61,45,77,77
1139,377,82,76,75,66,78
1140,342,71,61,62,71,77
1141,291,62,48,52,66,63
1142,338,70,74,60,59,75
1143,168,29,19,16,65,39
1144,349,79,65,59,68,78
1145,352,71,66,65,75,75
1146,320,69,72,37,67,75
1147,356,67,74,64,76,75
1148,398,84,83,75,74,82
1149,250,48,36,30,69,67
1150,364,76,72,71,69,76
1151,318,76,66,54,44,78
1152,376,73,69,73,84,77
1153,395,77,78,80,82,78
1154,377,67,77,82,76,75
1155,355,79,77,51,72,76
1156,263,52,44,42,64,61
1157,382,76,71,76,79,80
1158,326,84,47,55,63,77
1159,333,76,50,51,78,78
1160,315,78,73,43,41,80
1161,356,82,69,65,61,79
1162,379,77,78,70,78,76
1163,261,58,40,42,58,63
1164,338,76,66,69,53,74
1165,356,76,70,66,68,76
1166,308,70,57,43,65,73
1167,310,71,47,49,69,74
1168,103,14,18,20,27,24
1169,278,63,35,45,67,68
1170,339,79,69,46,66,79
1171,331,74,71,45,63,78
1172,391,77,85,87,66,76
1173,326,76,66,40,64,80
1174,373,79,82,59,75,78
1175,346,71,74,69,60,72
1176,331,67,63,52,75,74
1177,376,77,78,76,68,77
1178,332,78,62,42,74,76
1179,95,19,14,21,19,22
1180,324,73,63,56,59,73
1181,324,75,56,51,67,75
1182,105,15,21,21,21,27
1183,337,70,65,68,63,71
1184,320,70,61,49,67,73
1185,367,79,69,74,69,76
1186,367,76,71,75,65,80
1187,246,59,37,32,56,62
1188,273,71,50,37,43,72
1189,357,75,69,69,71,73
1190,331,68,62,57,70,74
1191,97,25,15,17,12,28
1192,352,74,74,60,70,74
1193,331,70,76,48,66,71
1194,345,86,77,40,62,80
1195,329,69,65,55,69,71
1196,352,83,73,53,69,74
1197,237,42,33,39,69,54
1198,283,59,44,45,77,58
1199,370,76,66,70,78,80
1200,279,64,43,34,69,69
1201,122,15,13,11,52,31
1202,368,70,72,74,75,77
1203,324,70,61,46,73,74
1204,370,84,73,68,65,80
1205,326,70,56,69,58,73
1206,335,76,56,58,65,80
1207,352,77,66,71,61,77
1208,327,72,72,46,62,75
1209,291,76,59,41,46,69
1210,282,62,57,45,49,69
1211,383,79,79,78,67,80
1212,311,72,49,48,73,69
1213,322,78,62,64,39,79
1214,354,72,74,69,67,72
1215,303,64,48,46,70,75
1216,311,74,64,42,60,71
1217,248,63,31,25,63,66
1218,344,69,77,62,62,74
1219,353,77,74,61,68,73
1220,361,80,73,65,65,78
1221,242,34,42,30,68,68
1222,96,11,10,10,44,21
1223,307,70,52,42,72,71
1224,253,59,49,21,60,64
1225,341,72,73,62,58,76
1226,345,69,71,54,76,75
1227,373,76,75,74,74,74
1228,376,80,72,69,75,80
1229,415,74,86,91,79,85
1230,309,66,61,43,72,67
1231,392,76,83,77,79,77
1232,390,74,87,85,69,75
1233,208,33,38,32,57,48
1234,261,65,30,28,74,64
1235,377,80,77,72,70,78
1236,311,76,65,35,61,74
1237,360,78,69,68,70,75
1238,286,65,47,41,67,66
1239,268,65,38,40,60,65
1240,78,13,16,7,30,12
1241,77,11,14,16,24,12
1242,379,83,78,69,67,82
1243,336,72,64,62,67,71
1244,362,78,71,70,66,77
1245,373,78,81,71,66,77
1246,313,59,57,54,71,72
1247,119,15,13,20,37,34
1248,78,11,10,11,23,23
1249,273,70,54,35,45,69
1250,107,20,12,19,44,12
1251,278,60,33,38,72,75
1252,380,82,81,72,65,80
1253,370,79,78,71,64,78
1254,326,76,62,40,74,74
1255,330,76,72,35,70,77
1256,375,76,87,61,73,78
1257,375,76,87,61,73,78
1258,361,79,70,69,65,78
1259,286,62,58,37,64,65
1260,320,72,69,39,66,74
1261,269,51,45,39,67,67
1262,340,71,69,59,71,70
1263,356,80,73,56,67,80
1264,344,73,70,66,58,77
1265,325,74,66,51,60,74
1266,316,72,69,35,66,74
1267,355,79,72,54,72,78
1268,382,83,78,73,68,80
1269,284,64,44,32,72,72
1270,347,87,61,66,58,75
1271,332,76,72,46,64,74
1272,387,82,79,73,67,86
1273,334,79,64,45,69,77
1274,317,75,63,41,63,75
1275,333,78,76,44,60,75
1276,327,70,65,51,69,72
1277,344,80,54,54,76,80
1278,301,73,44,39,70,75
1279,310,74,59,41,64,72
1280,335,79,73,39,68,76
1281,248,55,48,23,61,61
1282,390,80,85,72,74,79
1283,95,18,13,12,28,24
1284,353,78,60,61,75,79
1285,335,78,65,48,72,72
1286,389,77,81,77,74,80
1287,100,18,11,20,26,25
1288,283,71,57,37,45,73
1289,324,68,68,51,61,76
1290,386,80,77,78,71,80
1291,298,78,40,34,66,80
1292,372,78,72,68,74,80
1293,350,80,64,51,75,80
1294,357,82,77,54,65,79
1295,368,75,67,75,72,79
1296,350,73,67,64,74,72
1297,390,83,81,82,62,82
1298,255,50,50,36,60,59
1299,366,81,80,60,65,80
1300,381,77,80,73,74,77
1301,337,70,65,55,73,74
1302,330,64,57,57,76,76
1303,309,72,66,47,51,73
1304,353,74,64,64,77,74
1305,342,75,66,56,71,74
1306,230,55,31,32,49,63
1307,344,77,62,62,68,75
1308,99,15,12,17,32,23
1309,342,71,68,75,54,74
1310,352,81,74,58,58,81
1311,361,83,67,69,60,82
1312,394,75,84,84,74,77
1313,357,76,75,67,62,77
1314,251,54,37,43,62,55
1315,325,71,57,49,75,73
1316,348,77,64,66,64,77
1317,393,79,82,84,68,80
1318,348,73,72,60,68,75
1319,121,13,21,19,52,16
1320,317,72,64,49,56,76
1321,354,68,70,63,77,76
1322,271,56,55,36,60,64
1323,266,49,39,41,74,63
1324,334,76,68,52,64,74
1325,80,12,13,12,26,17
1326,323,78,73,32,64,76
1327,336,77,64,53,64,78
1328,336,78,69,45,69,75
1329,315,77,46,64,52,76
1330,243,59,34,27,57,66
1331,347,74,56,62,79,76
1332,330,70,69,69,48,74
1333,346,77,64,48,76,81
1334,273,60,30,35,72,76
1335,385,78,77,77,75,78
1336,293,60,49,42,70,72
1337,376,74,77,71,76,78
1338,364,77,74,69,67,77
1339,260,50,44,61,51,54
1340,240,31,39,34,68,68
1341,370,78,75,70,68,79
1342,367,79,76,69,65,78
1343,379,76,76,72,76,79
1344,395,74,80,78,81,82
1345,210,35,32,28,59,56
1346,83,15,11,18,26,13
1347,383,78,76,73,75,81
1348,380,76,81,76,69,78
1349,326,78,59,45,64,80
1350,256,56,29,31,72,68
1351,370,81,74,68,70,77
1352,230,57,36,26,48,63
1353,311,68,52,51,70,70
1354,74,17,15,14,13,15
1355,367,87,79,59,57,85
1356,375,73,73,72,80,77
1357,342,76,69,55,65,77
1358,360,82,75,58,65,80
1359,366,74,67,73,74,78
1360,366,76,74,65,70,81
1361,301,66,58,42,64,71
1362,357,81,65,58,73,80
1363,280,65,44,33,69,69
1364,296,65,56,45,62,68
1365,328,78,69,37,70,74
1366,277,72,53,40,35,77
1367,232,47,32,32,55,66
1368,87,17,18,13,29,10
1369,350,75,66,64,69,76
1370,364,78,66,74,68,78
1371,354,83,69,65,61,76
1372,361,76,62,72,73,78
1373,302,69,55,34,71,73
1374,231,47,31,36,56,61
1375,313,57,51,55,76,74
1376,272,58,36,45,68,65
1377,406,81,88,82,75,80
1378,347,74,67,61,70,75
1379,335,76,65,55,63,76
1380,332,64,69,65,63,71
1381,309,63,55,61,55,75
1382,315,78,62,41,58,76
1383,114,16,12,11,45,30
1384,355,77,69,71,61,77
1385,101,20,10,19,19,33
1386,363,76,70,70,74,73
1387,260,48,53,41,43,75
1388,72,8,12,13,18,21
1389,351,74,67,59,76,75
1390,273,74,53,32,41,73
1391,381,80,77,72,74,78
1392,99,17,21,20,18,23
1393,365,84,74,69,60,78
1394,255,72,44,31,30,78
1395,325,80,53,46,66,80
1396,359,83,68,65,62,81
1397,101,18,14,20,22,27
1398,249,47,50,32,56,64
1399,361,77,72,59,75,78
1400,362,78,67,62,76,79
1401,233,46,35,27,65,60
1402,343,75,73,63,58,74
1403,337,77,72,51,61,76
1404,308,72,61,32,70,73
1405,382,78,76,74,75,79
1406,331,67,58,61,73,72
1407,300,71,63,25,68,73
1408,350,72,64,58,79,77
1409,96,16,17,14,27,22
1410,352,76,74,57,68,77
1411,322,71,57,49,68,77
1412,348,73,60,59,78,78
1413,283,69,49,58,37,70
1414,354,79,69,52,74,80
1415,357,80,66,61,75,75
1416,320,70,56,44,76,74
1417,277,60,39,38,71,69
1418,357,72,70,64,73,78
1419,368,73,75,70,75,75
1420,284,67,34,44,69,70
1421,393,84,80,73,76,80
1422,347,76,64,53,76,78
1423,96,15,11,11,36,23
1424,263,69,39,42,39,74
1425,84,20,12,12,17,23
1426,130,21,29,21,33,26
1427,362,72,80,65,74,71
1428,235,51,38,34,42,70
1429,347,68,68,63,72,76
1430,390,80,82,74,74,80
1431,307,73,65,42,53,74
1432,316,70,64,37,72,73
1433,368,78,68,63,80,79
1434,310,71,65,57,45,72
1435,376,79,77,70,71,79
1436,306,71,64,37,62,72
1437,312,65,63,43,67,74
1438,98,18,12,19,26,23
1439,363,77,82,59,68,77
1440,288,67,47,59,46,69
1441,356,85,72,60,59,80
1442,286,62,58,37,64,65
1443,287,60,45,36,80,66
1444,330,75,52,58,69,76
1445,326,78,69,40,66,73
1446,281,51,49,36,80,65
1447,275,69,58,30,42,76
1448,307,66,68,41,64,68
1449,358,76,65,61,78,78
1450,390,72,82,80,78,78
1451,317,74,68,46,53,76
1452,313,68,73,32,65,75
1453,359,82,68,53,75,81
1454,339,76,73,49,66,75
1455,377,79,75,67,77,79
1456,108,19,14,15,35,25
1457,396,80,83,81,74,78
1458,290,58,39,54,75,64
1459,285,44,45,67,70,59
1460,368,75,71,65,80,77
1461,381,77,75,82,72,75
1462,315,76,34,50,78,77
1463,386,79,80,71,76,80
1464,350,81,69,58,64,78
1465,231,50,33,31,60,57
1466,354,75,70,60,72,77
1467,233,53,30,33,54,63
1468,361,74,80,63,68,76
1469,339,67,69,59,72,72
1470,317,73,49,44,76,75
1471,341,69,68,60,69,75
1472,336,76,69,60,55,76
1473,360,80,71,68,63,78
1474,285,70,43,35,68,69
1475,373,77,76,65,77,78
1476,357,75,76,58,71,77
1477,368,77,76,65,72,78
1478,351,78,65,60,70,78
1479,257,58,31,28,70,70
1480,221,48,31,19,67,56
1481,259,50,50,30,69,60
1482,331,67,50,56,81,77
1483,371,77,80,76,66,72
1484,316,77,60,36,67,76
1485,361,77,69,64,75,76
1486,253,60,33,29,63,68
1487,98,15,12,12,35,24
1488,308,66,50,48,73,71
1489,386,76,79,74,78,79
1490,379,77,77,71,75,79
1491,366,78,76,74,61,77
1492,336,76,73,47,66,74
1493,345,68,69,56,77,75
1494,325,69,48,63,76,69
1495,352,83,69,52,67,81
1496,262,68,27,25,70,72
1497,250,65,26,20,67,72
1498,388,77,83,75,73,80
1499,199,48,25,27,43,56
1500,253,41,36,55,62,59
1501,356,79,70,64,67,76
1502,333,77,56,55,70,75
1503,326,76,60,57,56,77
1504,309,68,60,28,77,76
1505,327,71,66,52,65,73
1506,73,11,18,13,16,15
1507,321,73,46,45,78,79
1508,384,80,76,75,70,83
1509,285,62,56,28,70,69
1510,340,75,78,48,65,74
1511,348,74,77,54,67,76
1512,224,40,29,27,69,59
1513,321,76,70,48,54,73
1514,358,73,74,68,69,74
1515,366,82,75,69,61,79
1516,92,13,12,14,31,22
1517,341,79,60,52,72,78
1518,354,70,70,68,72,74
1519,206,32,29,25,52,68
1520,307,67,45,44,76,75
1521,248,60,34,22,64,68
1522,302,70,51,40,71,70
1523,337,80,74,44,63,76
1524,305,62,49,49,70,75
1525,299,73,65,26,64,71
1526,295,70,45,37,72,71
1527,343,81,62,56,67,77
1528,317,67,52,45,80,73
1529,364,74,68,64,78,80
1530,304,70,40,49,73,72
1531,312,71,63,48,60,70
1532,351,76,69,55,73,78
1533,289,70,54,36,54,75
1534,327,75,66,55,57,74
1535,341,70,65,60,74,72
1536,354,77,64,57,78,78
1537,386,76,82,74,77,77
1538,308,68,60,48,57,75
1539,291,61,56,40,63,71
1540,264,58,31,38,71,66
1541,253,66,49,28,36,74
1542,105,12,19,12,28,34
1543,349,72,71,70,63,73
1544,385,77,80,76,74,78
1545,375,75,76,80,68,76
1546,375,77,78,77,64,79
1547,395,77,82,78,80,78
1548,375,80,74,69,76,76
1549,331,82,64,42,66,77
1550,321,68,70,46,63,74
1551,354,74,70,55,76,79
1552,345,67,71,63,71,73
1553,346,74,59,62,76,75
1554,364,78,72,64,75,75
1555,352,65,74,73,68,72
1556,356,80,63,63,72,78
1557,311,60,49,58,71,73
1558,387,75,79,76,77,80
1559,316,68,53,46,74,75
1560,272,57,38,41,68,68
1561,201,38,29,33,53,48
1562,104,16,11,14,41,22
1563,390,75,79,81,78,77
1564,370,77,71,65,79,78
1565,309,67,43,46,76,77
1566,337,79,54,67,57,80
1567,340,66,73,57,71,73
1568,268,35,48,58,65,62
1569,277,53,44,45,66,69
1570,355,79,71,75,52,78
1571,362,85,65,71,68,73
1572,369,75,74,68,77,75
1573,290,61,45,46,69,69
1574,345,76,74,56,62,77
1575,74,13,11,14,23,13
1576,337,66,63,65,71,72
1577,309,68,59,49,59,74
1578,272,67,41,36,61,67
1579,233,45,42,35,51,60
1580,336,75,74,43,69,75
1581,355,73,76,60,70,76
1582,395,75,82,80,80,78
1583,374,75,75,70,77,77
1584,96,14,16,12,39,15
1585,312,72,65,35,69,71
1586,367,74,71,67,79,76
1587,365,71,76,74,71,73
1588,364,80,69,62,73,80
1589,323,67,64,46,66,80
1590,347,75,62,65,73,72
1591,369,76,78,73,66,76
1592,377,63,82,83,75,74
1593,316,81,59,42,54,80
1594,348,72,64,64,72,76
1595,94,17,15,18,21,23
1596,361,70,75,73,69,74
1597,396,83,80,82,70,81
1598,365,77,76,63,74,75
1599,258,49,52,43,67,47
1600,124,12,23,11,48,30
1601,226,56,28,27,52,63
1602,346,79,65,61,64,77
1603,327,69,65,56,65,72
1604,320,58,65,55,77,65
1605,297,65,64,36,63,69
1606,283,62,43,40,70,68
1607,365,65,74,78,74,74
1608,305,73,46,49,66,71
1609,338,70,64,59,74,71
1610,61,9,8,7,16,21
1611,91,17,15,14,24,21
1612,332,67,68,67,59,71
1613,259,56,30,36,70,67
1614,221,41,27,30,63,60
1615,316,69,56,44,76,71
1616,310,69,51,52,63,75
1617,353,80,72,58,66,77
1618,90,17,12,17,25,19
1619,325,77,58,50,64,76
1620,338,75,62,59,66,76
1621,379,79,76,68,76,80
1622,284,58,49,42,68,67
1623,352,72,68,69,69,74
1624,322,71,73,56,47,75
1625,116,24,13,12,33,34
1626,390,77,81,78,76,78
1627,355,77,70,55,75,78
1628,309,65,54,52,68,70
1629,264,64,32,36,67,65
1630,295,63,41,49,72,70
1631,301,65,69,39,60,68
1632,286,63,40,40,74,69
1633,319,70,70,38,70,71
1634,297,73,60,35,60,69
1635,390,78,80,75,77,80
1636,375,74,74,70,78,79
1637,240,39,52,38,43,68
1638,245,49,37,36,62,61
1639,331,64,58,66,75,68
1640,353,74,63,61,75,80
1641,369,78,68,70,73,80
1642,299,67,57,40,65,70
1643,295,69,52,48,52,74
1644,276,72,56,31,43,74
1645,277,45,54,48,75,55
1646,333,68,64,63,69,69
1647,337,73,56,51,80,77
1648,387,75,77,82,76,77
1649,334,75,55,52,76,76
1650,339,78,71,53,59,78
1651,310,66,60,62,50,72
1652,269,70,40,34,60,65
1653,390,76,83,78,73,80
1654,391,75,78,79,81,78
1655,331,76,62,63,55,75
1656,326,73,72,37,69,75
1657,311,67,63,63,43,75
1658,259,51,52,50,43,63
1659,327,73,50,61,70,73
1660,302,65,43,57,70,67
1661,293,69,46,42,66,70
1662,222,50,30,35,53,54
1663,82,12,14,13,21,22
1664,370,79,77,74,64,76
1665,293,67,57,40,49,80
1666,320,72,64,47,64,73
1667,231,49,35,26,63,58
1668,248,56,39,34,53,66
1669,348,80,74,58,60,76
1670,375,81,80,68,64,82
1671,307,74,62,44,52,75
1672,358,76,76,71,60,75
1673,394,81,77,80,74,82
1674,388,82,80,70,72,84
1675,336,78,55,48,76,79
1676,369,75,66,69,79,80
1677,292,74,54,31,62,71
1678,351,75,72,53,75,76
1679,372,77,76,70,73,76
1680,336,67,71,62,64,72
1681,338,72,58,62,74,72
1682,311,70,59,36,72,74
1683,103,19,19,15,25,25
1684,86,11,15,12,26,22
1685,326,76,63,41,68,78
1686,315,82,48,38,68,79
1687,371,77,76,69,71,78
1688,321,72,67,49,63,70
1689,301,77,52,45,52,75
1690,384,82,82,74,66,80
1691,358,78,62,63,76,79
1692,281,59,38,42,75,67
1693,129,25,23,21,25,35
1694,298,59,62,37,71,69
1695,102,13,25,15,35,14
1696,373,80,72,68,71,82
1697,343,74,60,60,73,76
1698,253,52,40,45,62,54
1699,356,78,72,63,68,75
1700,384,76,78,79,71,80
1701,286,65,42,37,71,71
1702,377,76,75,68,80,78
1703,354,73,69,73,64,75
1704,371,78,68,71,75,79
1705,313,74,63,38,64,74
1706,391,77,84,80,74,76
1707,372,83,78,69,64,78
1708,108,11,11,17,37,32
1709,330,74,70,39,71,76
1710,358,79,71,64,66,78
1711,327,68,70,54,64,71
1712,95,8,12,11,41,23
1713,364,76,76,74,62,76
1714,260,56,45,35,53,71
1715,95,13,13,15,29,25
1716,390,84,85,74,69,78
1717,295,76,52,38,56,73
1718,313,70,64,48,62,69
1719,141,19,18,19,52,33
1720,362,74,73,65,74,76
1721,338,49,71,59,77,82
1722,102,18,10,15,33,26
1723,360,85,75,66,58,76
1724,348,67,82,49,77,73
1725,223,46,32,30,49,66
1726,108,11,24,12,33,28
1727,312,72,71,31,62,76
1728,328,70,80,38,71,69
1729,105,22,19,13,27,24
1730,353,75,75,55,75,73
1731,354,70,73,70,68,73
1732,327,71,62,48,71,75
1733,314,78,60,36,64,76
1734,96,16,25,13,23,19
1735,241,51,30,26,67,67
1736,407,75,85,87,78,82
1737,361,77,69,66,74,75
1738,358,74,74,63,71,76
1739,370,76,74,74,70,76
1740,357,78,75,73,54,77
1741,364,85,68,72,58,81
1742,105,12,14,14,37,28
1743,364,71,80,80,64,69
1744,325,72,54,53,75,71
1745,364,75,70,62,80,77
1746,375,73,75,76,74,77
1747,306,76,65,34,57,74
1748,352,76,64,61,74,77
1749,357,78,71,70,60,78
1750,270,56,39,52,62,61
1751,341,71,73,64,63,70
1752,369,72,74,73,76,74
1753,94,17,15,18,21,23
1754,273,58,55,32,65,63
1755,89,15,16,15,26,17
1756,343,76,64,52,75,76
1757,317,72,65,47,59,74
1758,322,55,61,64,75,67
1759,338,73,53,59,78,75
1760,357,80,78,63,56,80
1761,282,53,51,40,69,69
1762,297,64,59,41,58,75
1763,321,50,68,73,68,62
1764,261,60,45,30,60,66
1765,330,73,64,65,58,70
1766,276,72,43,39,57,65
1767,272,61,38,36,68,69
1768,369,77,74,73,70,75
1769,319,72,61,55,58,73
1770,346,76,66,62,67,75
1771,348,75,61,61,75,76
1772,320,69,47,54,75,75
1773,272,69,42,31,55,75
1774,303,66,56,60,48,73
1775,108,14,22,18,29,25
1776,307,58,62,49,76,62
1777,360,81,66,51,79,83
1778,343,71,72,64,63,73
1779,149,24,16,12,53,44
1780,283,62,32,61,62,66
1781,223,47,30,34,56,56
1782,324,63,69,57,69,66
1783,317,74,67,39,63,74
1784,387,77,81,77,73,79
1785,325,75,73,39,66,72
1786,261,57,35,35,68,66
1787,384,73,76,79,78,78
1788,367,82,75,77,55,78
1789,376,77,78,74,69,78
1790,288,69,35,42,70,72
1791,352,69,67,69,73,74
1792,288,62,47,41,67,71
1793,96,18,20,20,18,20
1794,337,78,72,48,63,76
1795,250,57,38,35,66,54
1796,311,67,50,48,71,75
1797,367,76,74,73,67,77
1798,358,82,75,56,70,75
1799,279,59,48,46,62,64
1800,351,77,68,68,64,74
1801,337,82,67,44,65,79
1802,243,38,64,26,57,58
1803,364,76,68,74,69,77
1804,344,68,68,65,68,75
1805,375,72,77,71,77,78
1806,301,73,59,38,59,72
1807,316,58,65,69,59,65
1808,357,79,71,69,63,75
1809,259,65,34,25,75,60
1810,294,74,68,42,34,76
1811,326,74,64,51,62,75
1812,275,61,41,39,67,67
1813,360,81,72,71,61,75
1814,366,74,78,73,68,73
1815,301,59,49,53,70,70
1816,331,75,56,55,69,76
1817,357,71,67,68,76,75
1818,397,77,87,89,69,75
1819,282,64,49,40,62,67
1820,375,75,73,79,72,76
1821,131,28,16,16,48,23
1822,334,78,62,55,62,77
1823,266,54,47,35,68,62
1824,320,74,71,30,73,72
1825,384,76,79,78,74,77
1826,332,80,72,38,65,77
1827,346,81,61,53,72,79
1828,225,43,33,38,59,52
1829,257,50,48,35,63,61
1830,314,72,71,34,63,74
1831,353,78,60,69,73,73
1832,329,59,70,63,69,68
1833,308,80,50,47,57,74
1834,297,66,52,39,71,69
1835,336,75,50,68,67,76
1836,312,68,62,40,71,71
1837,224,46,30,28,56,64
1838,361,82,70,65,67,77
1839,349,80,65,51,73,80
1840,272,66,42,40,50,74
1841,331,77,65,41,69,79
1842,359,75,68,69,72,75
1843,310,69,55,44,68,74
1844,363,80,67,74,75,67
1845,356,76,73,63,68,76
1846,320,66,60,49,70,75
1847,312,76,66,42,50,78
1848,320,71,61,47,66,75
1849,344,74,67,66,64,73
1850,329,70,70,60,58,71
1851,349,76,69,55,72,77
1852,367,82,78,67,56,84
1853,367,84,77,70,60,76
1854,373,75,74,75,73,76
1855,90,12,14,15,29,20
1856,343,66,66,61,76,74
1857,328,66,70,55,65,72
1858,318,76,58,40,70,74
1859,306,67,56,42,67,74
1860,394,81,85,75,75,78
1861,274,73,61,30,35,75
1862,259,60,36,34,64,65
1863,290,71,58,48,36,77
1864,328,77,61,49,65,76
1865,109,17,19,11,41,21
1866,357,76,73,74,58,76
1867,354,75,68,60,76,75
1868,363,65,82,74,70,72
1869,292,61,56,45,66,64
1870,320,77,69,34,64,76
1871,315,67,75,32,70,71
1872,232,52,30,26,58,66
1873,61,9,8,7,16,21
1874,104,16,17,15,32,24
1875,353,69,68,67,74,75
1876,368,86,74,63,62,83
1877,330,83,60,49,60,78
1878,372,77,71,67,81,76
1879,189,34,26,24,55,50
1880,330,74,45,59,76,76
1881,298,70,45,40,71,72
1882,348,79,73,51,67,78
1883,335,78,69,56,59,73
1884,272,32,61,62,66,51
1885,355,81,53,63,81,77
1886,349,74,73,59,67,76
1887,348,80,69,59,62,78
1888,316,62,60,59,68,67
1889,351,66,68,72,73,72
1890,324,71,62,46,71,74
1891,71,10,12,8,21,20
1892,365,76,79,66,70,74
1893,330,66,48,69,76,71
1894,366,79,62,75,73,77
1895,376,78,82,74,63,79
1896,323,56,62,61,71,73
1897,339,75,60,61,66,77
1898,373,78,70,71,76,78
1899,294,68,53,37,70,66
1900,362,73,63,78,74,74
1901,108,23,17,13,35,20
1902,383,80,77,77,69,80
1903,341,74,70,47,74,76
1904,341,71,58,61,74,77
1905,317,70,66,56,55,70
1906,258,65,46,29,46,72
1907,357,74,65,74,67,77
1908,295,63,51,52,61,68
1909,338,77,68,50,68,75
1910,288,60,31,56,77,64
1911,353,79,65,67,67,75
1912,251,62,33,30,61,65
1913,312,68,59,68,50,67
1914,248,52,36,36,66,58
1915,315,66,55,58,67,69
1916,344,77,60,56,72,79
1917,352,81,69,65,67,70
1918,307,77,51,45,61,73
1919,277,67,47,51,41,71
1920,346,74,67,54,76,75
1921,373,76,77,67,75,78
1922,237,64,22,26,60,65
1923,336,75,70,50,65,76
1924,377,84,77,59,75,82
